author_id,author_name,candidate_work,original_title,old_priority,current_priority,already_in_db,possible_overlap,coverage_reason,source_status,route,notes
V1-ENT-0359,豪尔赫·伊卡萨,补完项。,"Media vida deslumbrados (1942), Atrapados (1946), Barro de la sierra (1933)",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0360,罗慕洛·加列戈斯,Chinese display name requires verification(常见译法《攀缘植物》),La trepadora,P2,P2,no_exact_current_master_match,none,"成熟期首部长篇,与《堂娜·芭芭拉》同属平原题材序曲,补齐""四部主长篇""谱系。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0360,罗慕洛·加列戈斯,Chinese display name requires verification(《可怜的黑人》),Pobre negro,P3,P3,no_exact_current_master_match,none,"平原—甘蔗园题材延续,委内瑞拉国内正典之一。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0360,罗慕洛·加列戈斯,Chinese display name requires verification,Sobre la misma tierra,P3,P3,no_exact_current_master_match,none,总统任期前后创作的平原小说收官段之一。,SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0360,罗慕洛·加列戈斯,补完项。,"La brizna de paja en el viento (1952), El forastero (1975), La rebelión y otros cuentos",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0016,克拉丽丝·李斯佩克朵,"《濒临狂野的心》(人民文学出版社中文系列通行题名,与《家庭纽带》《GH受难曲》《星辰时刻》《隐秘的幸福》同属人民文学五卷本)",Perto do coração selvagem,P1,P1,no_exact_current_master_match,none,"23岁写成的处女作,""在巴西引起很大反响,使巴西文学界发生巨大变化""(中文出版方/百度百科引述),Britannica将其列为首部代表作;乔伊斯式内心独白在葡语文学中的开山之作,是""李斯佩克朵神话""的起点;而它恰是人民文学五卷本中唯一未入DB的一卷。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0016,克拉丽丝·李斯佩克朵,Chinese display name requires verification(常见译法《黑暗中的苹果》),A maçã no escuro,P2,P2,no_exact_current_master_match,none,"Britannica列举的三大中期长篇之一(与G.H.、Água viva并提),荒野寓言式的语言实验,是""从《家庭纽带》到《G.H.》""过渡期的代表作;补齐1960年代长篇链条。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0016,克拉丽丝·李斯佩克朵,"Chinese display name requires verification(暂无完整中译,可译《全部故事》)",Todos os contos,P2,P2,no_exact_current_master_match,none,"Britannica称短篇小说为""her finest prose"";2015年英译全集出版引发国际重估,是把李斯佩克朵的""短篇""支柱一次性立起来的节点性版本(作家身后正典化工程的核心)。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0016,克拉丽丝·李斯佩克朵,Chinese display name requires verification(可译《异域军团》),A legião estrangeira,P3,P3,no_exact_current_master_match,none,"与《G.H.》同年出版的故事集,Britannica提及,补齐其""小说/故事双轨""中1960年代一翼。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0016,克拉丽丝·李斯佩克朵,"补完项,单收意义有限。",A cidade sitiada (1949)及遗作 Para não esquecer (1978)、Onde estivestes de noite (1984)、Como nasceram as estrelas (1987),DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0172,若热·亚马多,"《无边的土地》(译林出版社2016,吴劳译;1950年代中国最早引进的巴西文学作品之一)",Terras do sem-fim,P0,P0,no_exact_current_master_match,none,"Cambridge History of Latin America径称其""greatest novel"",Britannica称""the best of these works...has the primitive grandeur of a folk saga"",是亚马多文学史地位的基石;且为新中国成立后最早有中译的巴西小说之一,中文读者认知基础深厚;DB现有3部全为后期畅销书,缺此书则作家页丧失其""早期地区主义/无产阶级文学""半壁。",SOURCE_REVERIFY_IN_WCD07,WCD-07A,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0172,若热·亚马多,《奇迹之篷》(译林出版社2016),Tenda dos milagres,P2,P2,no_exact_current_master_match,none,"Britannica专文提及的成熟期杰作,种族混融的巴伊亚寓言,两次影视改编(1977/1985),是其""政治讽喻""一翼的最佳入口;有现成中译本可直接挂接。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0172,若热·亚马多,Chinese display name requires verification(常见译法《胡比亚巴》),Jubiabá,P3,P3,no_exact_current_master_match,none,"首个大规模成功作,黑人主义与地区主义结合的早期代表作,1944年即有电影改编;补齐1930年代弧线。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0172,若热·亚马多,《金卡斯的两次死亡》(译林出版社2016),A morte e a morte de Quincas Berro d'Água,P3,P3,no_exact_current_master_match,none,"""体面之死vs浪荡之死""的巴伊亚讽刺经典,译林亚马多系列五部之一,有现成中文题名;展现其中短篇功力。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0172,若热·亚马多,补完项。,Mar morto (1936)、São Jorge dos Ilhéus (1944)、Seara vermelha 、Os subterrâneos da liberdade 、Tieta do agreste (1977)、O país do carnaval (1931)、Cacau (1933)、Suor (1934),DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0211,马查多·德·阿西斯,"Chinese display name requires verification(可译《散页集》;所收名篇中译各异:""O alienista""常作《精神病医生/疯人院长》,""A igreja do diabo""作《魔鬼的教堂》)",Papéis avulsos,P1,P1,no_exact_current_master_match,none,"Britannica明言马查多声誉四大支柱之一即""his short stories"",并单列其英译集The Devil's Church, and Other Stories (1977)与The Psychiatrist, and Other Stories (1963);本集收录""O alienista""""A igreja do diabo""""A sereníssima república""""Teoria do medalhão""等传世名篇,是马查多短篇正典的顶端;DB完全无短篇,作家页结构性失衡。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0211,马查多·德·阿西斯,"Chinese display name requires verification(可译《各种故事》;含名篇""A cartomante""《纸牌女占卜师》)",Várias histórias,P3,P3,no_exact_current_master_match,none,"收录被广泛改编与选录的""A cartomante"",短篇正典第二梯队,补齐1882年后的短篇脉络。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0211,马查多·德·阿西斯,Chinese display name requires verification(常见译法《以扫和雅各》),Esaú e Jacó,P3,P3,no_exact_current_master_match,none,"晚年小说三联的中间一环(接Dom Casmurro、至Memorial de Ayres收束),双生子政治寓言,补齐1899–1908收尾弧线。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0211,马查多·德·阿西斯,"补完项;除非地图专设""马查多的浪漫期""或""诗人马查多""叙事,否则无必要。",早期浪漫阶段四部(Resurreição 1872/A mão e a luva 1874/Helena 1876/Iaiá Garcia 1878)、Páginas recolhidas (1899)、Relíquias da casa velha (1906)、Memorial de Ayres (1908)与诗作,DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0212,若昂·吉马朗埃斯·罗萨,"Chinese display name requires verification(可译《身体之舞》;内含""Noites do sertão""""Campo geral""""Buriti"")",Corpo de baile,P1,P1,no_exact_current_master_match,none,"Britannica将其列入与Sagarana、Grande Sertão: Veredas、Primeiras estórias并提的主要作品序列;与《广阔腹地》同年问世的连缀中篇集,补""少年米纳斯(Campo geral)/夜之腹地(Noites do sertão)""两翼,1985年有电影改编;是罗萨""故事书—长篇""交替节奏中被DB跳过的一环。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0212,若昂·吉马朗埃斯·罗萨,Chinese display name requires verification(可译《图塔梅亚:第三故事集》),Tutaméia (Terceiras estórias),P2,P2,no_exact_current_master_match,none,"生前最后一部故事集,寓言化、格言化实验的顶点,Britannica列入主要作品;与Primeiras estórias构成""首/末""故事书呼应,收官其三段故事书序列。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0212,若昂·吉马朗埃斯·罗萨,Chinese display name requires verification(可译《这些故事》),Estas estórias,P3,P3,no_exact_current_master_match,none,"遗作故事集,重写旧稿的""腹地故事""总结,罗萨正典的收尾之作。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0212,若昂·吉马朗埃斯·罗萨,补完项。,"Ave, palavra",DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0213,格拉西利亚诺·拉莫斯,Chinese display name requires verification(常见译法《狱中回忆》),Memórias do cárcere,P1,P1,no_exact_current_master_match,none,"拉莫斯1936年以""共产主义嫌疑""被捕的狱中回忆,身后由遗孀整理出版,Britannica列入代表作序列;Nelson Pereira dos Santos 1984年电影改编使其成为巴西文化记忆的一部分;与《枯竭的生命》互证其""体制暴力""主题,是理解1930年代东北作家政治处境的一手文本。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0213,格拉西利亚诺·拉莫斯,Chinese display name requires verification(常见译法《童年》),Infância,P2,P2,no_exact_current_master_match,none,"巴西现代回忆录经典(""我的童年是罪""式自我拷问的开篇),Britannica列举的代表作;拉莫斯""回忆录三部曲""(Infância/Infância的成年续篇/狱中回忆)的起点。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0213,格拉西利亚诺·拉莫斯,Chinese display name requires verification(《失眠》),Insônia,P3,P3,no_exact_current_master_match,none,"其唯一短篇集(含""Inspiração""""Os sósias""等),Britannica提及;补齐体裁版图。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0213,格拉西利亚诺·拉莫斯,Chinese display name requires verification(《凯特斯》),Caetés,P3,P3,no_exact_current_master_match,none,"首部长篇,婚姻讽刺喜剧,其冷静干燥文体的起点;Britannica列为文学生涯第一站,补齐长篇全序。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0213,格拉西利亚诺·拉莫斯,补完项。,A terra dos meninos pelados (1939)、Viagem (1954),DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0309,卡洛斯·德鲁蒙德·德·安德拉德,Chinese display name requires verification(可译《世界之情》),Sentimento do mundo,P2,P2,no_exact_current_master_match,none,"Enciclopédia Itaú Cultural明确:德鲁蒙德的""社会抒情/介入诗歌""阶段""始于Sentimento do Mundo (1940)"",直接导向《人民的玫瑰》;是从个人现代主义走向""人民的诗歌""的枢纽,也是已收三集之间最显眼的年代断层(1930→1945)。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0309,卡洛斯·德鲁蒙德·德·安德拉德,Chinese display name requires verification(《何塞》),José,P3,P3,no_exact_current_master_match,none,"同名长诗《何塞》被Britannica称其""best-known poem""(""你现在怎么办,何塞?""),战时""介入诗歌""的标志,单收价值在名篇锚点。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0309,卡洛斯·德鲁蒙德·德·安德拉德,Chinese display name requires verification(可译《稀疏的记忆》),Boitempo,P3,P3,no_exact_current_master_match,none,"晚年诗化回忆录三部曲之首(Boitempo 1968/Menino antigo 1973等),散文诗体裁代表作,呈现米纳斯乡下记忆的""另一副笔墨""。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0309,卡洛斯·德鲁蒙德·德·安德拉德,补完项。,Brejo das almas (1934)、后期诗集(Corpo 1984、As impurezas do branco、Discurso de primavera、Farewell)与全部crônicas,DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0308,保罗·柯艾略,"《朝圣》(南海出版公司2012;新经典2018新版,符辰希译)",O diário de um mago / The Pilgrimage,P2,P2,no_exact_current_master_match,none,"Britannica明确以其为文学生涯起点(began with O diário de um mago),《牧羊少年奇幻之旅》的前传与""圣地亚哥之路""朝圣实录,在巴西""迅速印行117版次"";是理解柯艾略符号体系(剑、信号、个人传奇)的钥匙,且有稳定中文版。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0308,保罗·柯艾略,《我坐在彼德拉河畔哭泣》(中译通行题名),Na margem do rio Piedra eu sentei e chorei,P3,P3,no_exact_current_master_match,none,"1990年代全球畅销代表作,爱情与信仰主题,""追寻梦想""叙事的另一变奏,Britannica作品序列在列。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0308,保罗·柯艾略,《扎希尔》(中译通行题名),O zahir,P3,P3,no_exact_current_master_match,none,"2000年代全球畅销高峰之一,""执念/失踪的妻子""主题,对中文中年读者群体认知度高。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0308,保罗·柯艾略,《布里达》(中译通行题名待核),Brida,P3,P3,no_exact_current_master_match,none,"《牧羊少年》之前的关键一步(女巫/天赋/爱的选择主题),Britannica作品序列在列;中文读者亦有一定认知。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0308,保罗·柯艾略,"补完项,单收意义有限。",O demônio e a Srta. Prym、A bruxa de Portobello、O aleph、Hippie、Manual do guerreiro da luz、As valkírias、O monte cinco、O vencedor está só、Manuscrito encontrado em Accra、Adultério,DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0358,莉吉娅·法贡德斯·特莱斯,Chinese display name requires verification(可译《幽暗之夜与我》),A noite escura e mais eu,P2,P2,no_exact_current_master_match,none,"ABL官方传记记载其为囊括Jabuti奖、Biblioteca Nacional奖、APLUB奖的晚期代表故事集(""第17本书,重回短篇文类"");证明作家在1990年代的第二巅峰,补齐1954–1995创作弧线的收束一环。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0358,莉吉娅·法贡德斯·特莱斯,Chinese display name requires verification(《老鼠研讨会》),Seminário dos ratos,P3,P3,no_exact_current_master_match,none,"PEN Club巴西中心奖获奖集(ABL传记列举),巴西""奇诡短篇""传统的当代高峰,与《绿色舞会之前》构成1970年代双璧。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0358,莉吉娅·法贡德斯·特莱斯,Chinese display name requires verification(《水族馆之夏》),Verão no aquário,P3,P3,no_exact_current_master_match,none,"Jabuti奖获奖长篇(ABL传记列举),两部长篇签名作之间的过渡之作,补齐1954→1973长篇链条。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0358,莉吉娅·法贡德斯·特莱斯,补完项。,Praia viva (1944)、O cacto vermelho (1949)、Histórias do desencontro (1958)、A disciplina do amor (1980)、As horas nuas (1989)、Invenção e memória (2000),DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0072,加西亚·马尔克斯,"《爱情和其他魔鬼》(南海出版公司/新经典授权版,豆瓣8.7)",Del amor y otros demonios,P1,P1,no_exact_current_master_match,none,"Britannica专文提及的晚期代表作,常被论者视为《百年孤独》之后最好的马尔克斯长篇(萨拉曼卡疯女谢尔瓦·玛丽亚与被诅咒的爱);新经典授权系列核心品种,中文读者认知度高,作家页缺它则1990年代完全失重。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0072,加西亚·马尔克斯,"《枯枝败叶》(南海出版公司/新经典授权版,豆瓣8.0)",La hojarasca,P1,P1,no_exact_current_master_match,none,"处女作与马孔多起点(""从写《枯枝败叶》的那一刻起,我所要做的唯一一件事,便是成为这个世界上最好的作家""——豆瓣授权版引语),预示《百年孤独》的结局;缺它则""马孔多前史""与作家起点双重缺席。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0072,加西亚·马尔克斯,"《活着为了讲述》(南海出版公司2015,李静译,豆瓣8.9)",Vivir para contarla,P1,P1,no_exact_current_master_match,none,"诺奖作家唯一自传的第一卷(计划三卷未竟),与《百年孤独》互为注脚,""叙述者如何被制造出来""的一手文本;Britannica列为最后阶段代表作,新经典授权系列之一,中文阅读链公认环节。",SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0072,加西亚·马尔克斯,"Chinese display name requires verification(常见译法《格兰德大妈的葬礼》;新经典或以《礼拜二午睡时刻》等选本面目出现,需核对)",Los funerales de la Mamá Grande,P2,P2,no_exact_current_master_match,none,"诺奖授奖词明确以""his novels and short stories""授奖,短篇是其获奖依据的半边;本集(Universidad Veracruzana 1962年初版)含《礼拜二午睡时刻》《这个镇上没有小偷》《格兰德大妈的葬礼》等,是其短篇正典的支点。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0072,加西亚·马尔克斯,《迷宫中的将军》(南海出版公司),El general en su laberinto,P2,P2,no_exact_current_master_match,none,"玻利瓦尔临终之旅,Britannica列于其1980年代代表作;与《族长的秋天》构成马尔克斯""权力/孤独""书写的双联,拉美""解放者""解构经典。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0072,加西亚·马尔克斯,Chinese display name requires verification(常见译法《十二个异乡故事》待核),Doce cuentos peregrinos,P3,P3,no_exact_current_master_match,none,"流亡欧洲十八年写就的十二个故事(Mondadori 1992初版),加西亚·马尔克斯短篇正典的晚期一环。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0072,加西亚·马尔克斯,《蓝狗的眼睛》(南海出版公司),Ojos de perro azul (stories 1947–55; collection 1972/1974),P3,P3,no_exact_current_master_match,none,"早期超现实主义短篇集结(1947–55年报刊故事),魔幻现实主义""前史"";南海授权版已有稳定中文题名。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0072,加西亚·马尔克斯,《恶时辰》(南海出版公司),La mala hora,P3,P3,no_exact_current_master_match,none,"与《没有人给他写信的上校》同期写就的社会讽刺长篇(1961年初版/1966年修订),补齐""马孔多之前""三部曲(枯枝败叶—上校—恶时辰)。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0072,加西亚·马尔克斯,《一个海难幸存者的故事》(南海出版公司),Relato de un náufrago,P3,P3,no_exact_current_master_match,none,"记者生涯成名连载的结集,官方授权中文版;补非虚构一维,与《活着为了讲述》互文。",SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0072,加西亚·马尔克斯,补完项。,Noticia de un secuestro (1996)、Memoria de mis putas tristes,DEFER,DEFER,no_exact_current_master_match,none,,SOURCE_REVERIFY_IN_WCD07,DEFER,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0184,胡安·卡洛斯·奥内蒂,《井》(通行译法待核),El pozo,P1,P1,no_exact_current_master_match,none,处女长篇、日记体，被公认为新拉美小说先声与文学爆炸先驱文本。,SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0184,胡安·卡洛斯·奥内蒂,《收尸人》(通行译法待核),Juntacadáveres,P1,P1,no_exact_current_master_match,none,圣玛利亚循环中期主峰之一，与《短暂的生命》《造船厂》构成三部核心。,SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
V1-ENT-0184,胡安·卡洛斯·奥内蒂,《让风说话》(通行译法待核),Dejemos hablar al viento,P2,P2,no_exact_current_master_match,none,圣玛利亚循环晚期长篇，塞万提斯奖(1980)前后成熟期代表作。,SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=medium"
V1-ENT-0184,胡安·卡洛斯·奥内蒂,《死亡与少女》,La muerte y la niña,P3,P3,no_exact_current_master_match,none,圣玛利亚晚期中篇。,SOURCE_REVERIFY_IN_WCD07,WCD-07C,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=low"
V1-ENT-0185,何塞·多诺索,《文学爆炸亲历记》(旧译),Historia personal del boom(西语原题含引号),P1,P1,no_exact_current_master_match,none,文学爆炸核心内部人的第一手回忆，直接对应当前孤立的文学爆炸运动实体(V1-ENT-0130)，关系建设价值极高。,SOURCE_REVERIFY_IN_WCD07,WCD-07B,"research candidate only; exact-title/current-author precheck matches=none; external source completeness not verified in WCD-04; semantic duplicate, edition overlap and collection containment not resolved in WCD-04; confidence=high"
