row_type,record_id,entity_type,display_name,degree,out_degree,in_degree,relationship_type_diversity,relationship_types,hold_count,current_state,priority,recommended_action,route,notes
ENTITY_NETWORK,V1-ENT-0334,author,雷纳尔多·阿雷纳斯,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0335,collection,《没有羽毛的秃鹫》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0336,collection,《西尔维奥在玫瑰园》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0337,collection,《无言之词》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0338,work,《皇家柠檬树》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0339,work,《继子》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0340,work,《格洛萨》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0341,work,《黎明前的塞莱斯蒂诺》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0342,work,《幻梦世界》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0343,work,《夜幕降临前》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0344,author,路易斯·塞普尔维达,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0345,author,瓜达卢佩·内特尔,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0346,author,克里斯蒂娜·佩里·罗西,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0347,work,《读爱情故事的老人》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0348,work,《教海鸥飞翔的猫》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0349,work,《世界尽头的世界》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0350,work,《独生女儿》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0351,collection,《红鱼之姻》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0352,collection,《真正的孤独》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0353,collection,《错爱》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0354,collection,《恐龙的下午》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0355,collection,《沉船记》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0356,place,厄瓜多尔,1,0,1,1,ASSOCIATED_WITH_PLACE,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0357,place,委内瑞拉,1,0,1,1,ASSOCIATED_WITH_PLACE,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0358,author,莉吉娅·法贡德斯·特莱斯,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0359,author,豪尔赫·伊卡萨,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0360,author,罗慕洛·加列戈斯,4,4,0,2,ASSOCIATED_WITH_PLACE;CREATED,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0361,work,《石头圆舞》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0362,collection,《绿色舞会之前》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0363,work,《姑娘们》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0364,work,《瓦西蓬戈》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0365,work,《在街头》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0366,work,《乔洛·罗梅罗与弗洛雷斯》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0367,work,《堂娜·芭芭拉》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0368,work,《唱歌者》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0369,work,《卡奈玛》,1,0,1,1,CREATED,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0370,place,布宜诺斯艾利斯,3,0,3,2,ASSOCIATED_WITH_PLACE;SET_IN,0,CONNECTED,DEFER,NO_AUTOMATIC_DENSIFICATION,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0371,place,蒙得维的亚,2,0,2,1,ASSOCIATED_WITH_PLACE,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0372,place,哈瓦那,1,0,1,1,ASSOCIATED_WITH_PLACE,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
ENTITY_NETWORK,V1-ENT-0373,place,巴黎,1,0,1,1,SET_IN,0,WEAK_DEGREE,P1,SEMANTIC_DIVERSITY_REVIEW,WCD-05,"audit only; no relation, hold release, second-source research or schema change in WCD-04"
RELATIONSHIP_HOLD,V1-HOLD-0001,author->movement,豪尔赫·路易斯·博尔赫斯 -> 极端主义（超主义）,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0002; object=V1-ENT-0010; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0002,work->theme,《小径分岔的花园》 -> 时间的分岔与无限（多重未来）,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0003; object=V1-ENT-0013; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0003,work->theme,《阿莱夫》 -> 无限与不可言说（阿莱夫）,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0004; object=V1-ENT-0015; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0004,work->theme,《阿莱夫》 -> 记忆与遗忘,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0004; object=V1-ENT-0014; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0005,work->theme,《活水》 -> 时间、当下瞬间与沉默,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0017; object=V1-ENT-0024; issue=R1：不再与 SRC-0011 构成同主题双源组（REVIEW R1-03）；仅“沉默”与 0109 部分重叠，主题不同
RELATIONSHIP_HOLD,V1-HOLD-0006,collection->theme,《家庭纽带》 -> 家庭关系与内心生活,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0019; object=V1-ENT-0023; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0007,collection->theme,《家庭纽带》 -> 女性人物与21世纪再读,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0019; object=V1-ENT-0028; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0008,author->author,豪尔赫·路易斯·博尔赫斯 -> 阿图尔·叔本华,,,,,INFLUENCED_BY,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0002; object=V1-ENT-0005; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0009,author->author,豪尔赫·路易斯·博尔赫斯 -> 弗兰茨·卡夫卡,,,,,INFLUENCED_BY,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0002; object=V1-ENT-0006; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0010,author->author,豪尔赫·路易斯·博尔赫斯 -> 吉尔伯特·基思·切斯特顿,,,,,INFLUENCED_BY,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0002; object=V1-ENT-0007; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0011,work->theme,《活水》 -> 升华、沉默与女性写作（精神分析视角）,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0017; object=V1-ENT-0027; issue=R1：由原 RG-S2-0021 拆出改指 0109，新组 RG-S2-0028（REVIEW R1-03）
RELATIONSHIP_HOLD,V1-HOLD-0012,work->movement,《佩德罗·巴拉莫》 -> 墨西哥革命小说,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0038; object=V1-ENT-0064; issue=解释性/文学史判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0013,work->theme,《未来的回忆》 -> 记忆与遗忘,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0032; object=V1-ENT-0014; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0014,work->theme,《未来的回忆》 -> 时间与历史,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0032; object=V1-ENT-0067; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0015,work->theme,《巴伦坎南》 -> 暴力与语言,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0035; object=V1-ENT-0068; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0016,work->theme,《巴伦坎南》 -> 沉默,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0035; object=V1-ENT-0069; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0017,work->theme,《佩德罗·巴拉莫》 -> 革命与基督战争,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0038; object=V1-ENT-0070; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0018,work->theme,《佩德罗·巴拉莫》 -> 乡村与革命后的土地,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0038; object=V1-ENT-0071; issue=解释性判断，单来源
RELATIONSHIP_HOLD,V1-HOLD-0019,author->movement,加西亚·马尔克斯 -> 魔幻现实主义,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0072; object=V1-ENT-0099; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0020,author->movement,阿莱霍·卡彭铁尔 -> 美洲神奇现实,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0074; object=V1-ENT-0100; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0021,author->movement,阿莱霍·卡彭铁尔 -> 新巴洛克,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0074; object=V1-ENT-0101; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0022,work->theme,《百年孤独》 -> 伦理与人性,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0075; object=V1-ENT-0102; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0023,work->theme,《没有人给他写信的上校》 -> 贫困与政治暴力,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0076; object=V1-ENT-0103; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0024,work->theme,《一桩事先张扬的凶杀案》 -> 罪责与真相的悬置,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0077; object=V1-ENT-0104; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0025,work->theme,《跳房子》 -> 读者参与与反传统叙事,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0078; object=V1-ENT-0105; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0026,collection->theme,《动物寓言集》 -> 梦境与现实的模糊,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0082; object=V1-ENT-0106; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0027,collection->theme,《游戏的终结》 -> 梦境与现实的模糊,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0083; object=V1-ENT-0106; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0028,collection->theme,《游戏的终结》 -> 面具游戏与自我的折叠,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0083; object=V1-ENT-0107; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0029,work->theme,《人间王国》 -> 跨文化与美洲身份,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0079; object=V1-ENT-0108; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0030,work->theme,《消逝的足迹》 -> 美洲与西方传统,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0080; object=V1-ENT-0109; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0031,work->theme,《光明世纪》 -> 艺术、启蒙与现代性批判,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0081; object=V1-ENT-0110; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0032,work->theme,《另一个天空》 -> 城市浪漫与偶然,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0084; object=V1-ENT-0111; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0033,work->theme,《口袋里发现的手稿》 -> 城市浪漫与偶然,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0085; object=V1-ENT-0111; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0034,work->movement,《酒吧长谈》 -> 文学爆炸,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0117; object=V1-ENT-0130; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0035,author->movement,巴勃罗·聂鲁达 -> 现代主义,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0115; object=V1-ENT-0131; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0036,author->movement,巴勃罗·聂鲁达 -> 先锋派,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0115; object=V1-ENT-0132; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0037,work->theme,《城市与狗》 -> 利马的困闭与逃避,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0116; object=V1-ENT-0133; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0038,work->theme,《酒吧长谈》 -> 知识分子的失败与公众角色,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0117; object=V1-ENT-0134; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0039,work->theme,《世界末日之战》 -> 殖民视角与去殖民思想,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0118; object=V1-ENT-0135; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0040,collection->theme,《二十首情诗和一支绝望的歌》 -> 爱情体验,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0119; object=V1-ENT-0136; issue=NONE
RELATIONSHIP_HOLD,V1-HOLD-0041,author->movement,加夫列拉·米斯特拉尔 -> 现代主义,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0148; object=V1-ENT-0131; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0042,author->movement,奥克塔维奥·帕斯 -> 先锋派,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0059; object=V1-ENT-0132; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0043,work->theme,《孤独的迷宫》 -> 面具游戏与自我的折叠,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0154; object=V1-ENT-0107; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0044,work->place,《霍乱时期的爱情》 -> 哥伦比亚,,,,,SET_IN,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0158; object=V1-ENT-0095; issue=NEEDS_SOURCE
RELATIONSHIP_HOLD,V1-HOLD-0045,work->place,《绿房子》 -> 秘鲁,,,,,SET_IN,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0160; object=V1-ENT-0124; issue=NEEDS_SOURCE
RELATIONSHIP_HOLD,V1-HOLD-0046,work->movement,《霍乱时期的爱情》 -> 魔幻现实主义,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0158; object=V1-ENT-0099; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0047,work->movement,《族长的秋天》 -> 魔幻现实主义,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0159; object=V1-ENT-0099; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0048,collection->movement,《秘密武器》 -> 文学爆炸,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0164; object=V1-ENT-0130; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0049,work->movement,《绿房子》 -> 文学爆炸,,,,,ASSOCIATED_WITH_MOVEMENT,1,STILL_ON_HOLD,P0,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0160; object=V1-ENT-0130; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0050,work->theme,《霍乱时期的爱情》 -> 爱情体验,,,,,EXPLORES_THEME,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0158; object=V1-ENT-0136; issue=hold_needs_second_source
RELATIONSHIP_HOLD,V1-HOLD-0051,work->place,《短暂的生命》 -> 圣玛丽亚,,,,,SET_IN,1,STILL_ON_HOLD,P1,VERIFY_INDEPENDENT_SECOND_SOURCE_OR_KEEP_HOLD,WCD-05,subject=V1-ENT-0187; object=V1-ENT-0197; issue=HOLD_REQUIRED
