source_id,temporary_id,title,original_title,author_or_editor,translator,publisher,publication_year,isbn,format,page_count,language,source_level,processing_status,source_task,public_content_scope,local_asset_status,persistent_id,canonical_url
SRC-0233,B12-SRC-0233,Pájaros en la boca / Mouthful of Birds: Stories,Pájaros en la boca / Mouthful of Birds: Stories,Penguin Random House,,Penguin Random House,,,web_page,,es,B,access_pass,WEB-CE-B12,"Publisher book page identifies title, author, and story-collection form; current edition date not used",remote_only,,https://www.penguinrandomhouse.com/books/787456/pajaros-en-la-boca--mouthful-of-birds-stories-by-samanta-schweblin/
SRC-0234,B12-SRC-0234,Distancia de rescate / Fever Dream,Distancia de rescate / Fever Dream,Penguin Random House,,Penguin Random House,,,web_page,,es,B,access_pass,WEB-CE-B12,"Publisher book page identifies title, author, and first-novel form; current edition date not used",remote_only,,https://www.penguinrandomhouse.com/books/652915/distancia-de-rescate--fever-dream-by-samanta-schweblin/
SRC-0235,B12-SRC-0235,Mariana Enriquez gana el premio Ciutat de Barcelona en la categoría Literatura castellana,Mariana Enriquez gana el premio Ciutat de Barcelona,Editorial Anagrama,,Editorial Anagrama,,,web_page,,es,B,access_pass,WEB-CE-B12,"Anagrama notice identifies Argentine author Buenos Aires 1973, journalist/subeditor/teacher; Las cosas collection published February 2016; Los peligros earlier Argentine story book",remote_only,,https://www.anagrama-ed.es/noticias/premios-y-distinciones/mariana-enriquez-gana-el-premio-ciutat-de-barcelona-en-la-categoria-literatura-castellana--282
SRC-0236,B12-SRC-0236,Nuestra parte de noche — Mariana Enriquez,Nuestra parte de noche,Editorial Anagrama,,Editorial Anagrama,,,web_page,,es,B,access_pass,WEB-CE-B12,"Publisher page identifies title, author, novel form, and Premio Herralde de Novela 2019",remote_only,,https://www.anagrama-ed.es/libro/narrativas-hispanicas/nuestra-parte-de-noche/9788433998859/NH_636
SRC-0237,B12-SRC-0237,Los peligros de fumar en la cama — Mariana Enriquez,Los peligros de fumar en la cama,Editorial Anagrama,,Editorial Anagrama,,,web_page,,es,B,access_pass,WEB-CE-B12,"Publisher page identifies title, author, and twelve-story collection form",remote_only,,https://www.anagrama-ed.es/libro/narrativas-hispanicas/los-peligros-de-fumar-en-la-cama/9788433998248/NH_580
SRC-0238,B12-SRC-0238,Las cosas que perdimos en el fuego — Mariana Enriquez,Las cosas que perdimos en el fuego,Editorial Anagrama,,Editorial Anagrama,,,web_page,,es,B,access_pass,WEB-CE-B12,Publisher page identifies title and author; Anagrama notice supplies story-collection form and February 2016 publication,remote_only,,https://www.anagrama-ed.es/libro/narrativas-hispanicas/las-cosas-que-perdimos-en-el-fuego/9788433998064/NH_559
SRC-0239,B12-SRC-0239,Alejandro Zambra — Editorial Anagrama,Alejandro Zambra,Editorial Anagrama,,Editorial Anagrama,,,web_page,,es,B,access_pass,WEB-CE-B12,"Author profile states Santiago de Chile 1975 and lists Bonsái 2006, La vida privada de los árboles 2007, Formas de volver a casa 2011",remote_only,,https://www.anagrama-ed.es/autor/zambra-alejandro-1146
SRC-0240,B12-SRC-0240,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra — Mapocho,Sobre No leer. Crónicas y ensayos sobre literatura de Alejandro Zambra,Paulina Andrade S.,,Memoria Chilena / Biblioteca Nacional de Chile,2011,,web_pdf,254,es,B,access_pass,WEB-CE-B12,"Mapocho. Revista de Humanidades, N°69, Primer Semestre de 2011; article contents independently record Zambra 1975, the 2006/2007/2011 sequence, and novel forms",remote_only,,https://www.memoriachilena.gob.cl/archivos2/pdfs/MC0048557.pdf
SRC-0241,B13-SRC-0241,Paulo Coelho | Academia Brasileira de Letras,Paulo Coelho,Academia Brasileira de Letras,,Academia Brasileira de Letras,,,web_page,,pt,B,access_pass,WEB-CE-B13,"Author identity, Rio de Janeiro 1947, and 1988/1998/2003 bibliography",remote_only,,https://www.academia.org.br/academicos/paulo-coelho/biografia
SRC-0242,B13-SRC-0242,"Coelho, Paulo - Portal Contemporâneo da América Latina e Caribe","Coelho, Paulo",Portal Contemporâneo da América Latina e Caribe,,Universidade de São Paulo,,,web_page,,pt,B,access_pass,WEB-CE-B13,"Brazilian author identity and independent bibliography for O Alquimista, Veronika Decide Morrer, and Onze Minutos",remote_only,,https://sites.usp.br/portalatinoamericano/en/coelho-paulo
SRC-0243,B13-SRC-0243,O ano Drummond,O ano Drummond,Antonio Olinto,,Academia Brasileira de Letras,,,web_page,,pt,B,access_pass,WEB-CE-B13,"ABL Poesias list with Alguma poesia 1930, A rosa do povo 1945, Claro enigma 1951",remote_only,,https://www.academia.org.br/artigos/o-ano-drummond
SRC-0244,B13-SRC-0244,Carlos Drummond de Andrade,Carlos Drummond de Andrade,Biblioteca Nacional Digital do Brasil,,Fundação Biblioteca Nacional,,,web_page,,pt,B,access_pass,WEB-CE-B13,"Authority profile, Itabira 1902–Rio de Janeiro 1987, Brazilian poet and selected poetry context",remote_only,,https://bndigital.bn.gov.br/carlos-drummond-de-andrade/
SRC-0245,B13-SRC-0245,Bibliografía - Nicolás Guillén,Bibliografía - Nicolás Guillén,Nancy Morejón,,Biblioteca Virtual Miguel de Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B13,"Bibliography records Motivos de son 1930, Sóngoro cosongo 1931, and West Indies, Ltd. 1934",remote_only,,https://www.cervantesvirtual.com/portales/nicolas_guillen/su_obra_bibliografia/
SRC-0246,B13-SRC-0246,CVC. Nicolás Guillén. Biografía,CVC. Nicolás Guillén. Biografía,Instituto Cervantes,,Centro Virtual Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B13,"Cuban identity, 1902–1989, and biographical/poemario context; not the primary publication-year source",remote_only,,https://cvc.cervantes.es/literatura/escritores/guillen/biografia.htm
SRC-0247,B14-SRC-0247,Paradiso y Oppiano Licario: una «guía» de Lezama,Paradiso y Oppiano Licario: una «guía» de Lezama,Remedios Mataix,,Biblioteca Virtual Miguel de Cervantes,,,web_page,,es,A,access_limited,WEB-CE-B14,"Paradiso 1966, Oppiano Licario 1977, their continuation and Lezama poetics; deep page intermittently timed out during review, so not sole support",remote_only,,https://www.cervantesvirtual.com/obra-visor/paradiso-y-oppiano-licario--una-gua-de-lezama-0/html/ff2fc5aa-82b1-11df-acc7-002185ce6064_19.html
SRC-0248,B14-SRC-0248,About José Lezama Lima,About José Lezama Lima,Academy of American Poets,,Academy of American Poets,,,web_page,,en,B,access_pass,WEB-CE-B14,"Cuban identity, 1910–1976, Paradiso 1966, Oppiano Licario 1977, and La expresión americana 1957",remote_only,,https://poets.org/poet/jose-lezama-lima
SRC-0249,B14-SRC-0249,Guillermo Cabrera Infante,Guillermo Cabrera Infante,Escritores.org,,Escritores.org,,,web_page,,es,C,access_pass,WEB-CE-B14,"Cuban birth/death and bibliography for Tres tristes tigres 1967, Vista del amanecer en el trópico 1974, and La Habana para un infante difunto 1979",remote_only,,https://www.escritores.org/biografias/437-guillermo-cabrera-infante
SRC-0250,B14-SRC-0250,"Guillermo Cabrera Infante: Two Islands, Many Worlds","Guillermo Cabrera Infante: Two Islands, Many Worlds",Raymond D. Souza,,University of Texas Press,1996,,book,,en,B,access_pass,WEB-CE-B14,Scholarly biography identifies the Cuban author and the three selected works,remote_only,,https://utpress.utexas.edu/9780292777088/
SRC-0251,B14-SRC-0251,Primero sueño,Primero sueño,Sor Juana Inés de la Cruz; José Luis Ibáñez,,Universidad Nacional Autónoma de México,2021,,web_page,,es,B,access_pass,WEB-CE-B14,"Sor Juana 1651–1695, Primero sueño, original publication 1692, poem form and related works; canonical UNAM repository resource",remote_only,,https://repositorio.unam.mx/contenidos/5059605
SRC-0252,B14-SRC-0252,Carta a Sor Filotea de la Cruz,Carta a Sor Filotea de la Cruz,Juana Inés de la Cruz,,"Universidad Nacional Autónoma de México, Coordinación de Difusión Cultural",2008,,web_page,,es,B,access_pass,WEB-CE-B14,"Respuesta a Sor Filotea de la Cruz completed 1 March 1691, epistle form and Mexico context",remote_only,,https://librosoa.unam.mx/handle/123456789/575
SRC-0253,B14-SRC-0253,"Conversación sobre Sor Juana Inés de la Cruz, en Vindictas","Conversación sobre Sor Juana Inés de la Cruz, en Vindictas",Isabel Revuelta Poo,,CulturaUNAM,2021,,web_page,,es,B,access_pass,WEB-CE-B14,"Sor Juana literary identity, Amor es más laberinto premiere in 1689, and Respuesta context",remote_only,,https://unamglobal.unam.mx/global_revista/conversacion-sobre-sor-juana-ines-de-la-cruz-en-vindictas/
SRC-0254,B15-SRC-0254,Julio Ramón Ribeyro,Julio Ramón Ribeyro,Centro Cultural Inca Garcilaso del Ministerio de Relaciones Exteriores,,Ministerio de Relaciones Exteriores del Perú,,,web_page,,es,B,access_pass,WEB-CE-B15,"Ribeyro 1929–1994; Peruvian identity; Los gallinazos sin plumas 1955; Silvio en El Rosedal 1989; La palabra del mudo editions 1973, 1977, 1992; story-collection descriptions",remote_only,,https://www.ccincagarcilaso.gob.pe/la-palabra-escrita/julio-ramon-ribeyro/
SRC-0255,B15-SRC-0255,Soberanía y sumisión en ‘Los gallinazos sin plumas’ de Julio Ramón Ribeyro,Soberanía y sumisión en Los gallinazos sin plumas de Julio Ramón Ribeyro,Santiago López Maguiña,,"Universidad Nacional Mayor de San Marcos, Revista Letras",,,web_page,,es,A,access_pass,WEB-CE-B15,Peer-reviewed abstract calls Los gallinazos sin plumas Ribeyro’s first urban story book and dates publication to 1955,remote_only,,https://revistaletras.unmsm.edu.pe/index.php/le/article/view/1369
SRC-0256,B15-SRC-0256,Juan José Saer: un narrador en busca de poesía,Juan José Saer: un narrador en busca de poesía,"Secretaría de Cultura, Presidencia de la Nación Argentina",,Argentina.gob.ar,,,web_page,,es,B,access_pass,WEB-CE-B15,Saer 1937–2005; Argentine identity; El limonero real 1974; El entenado 1983; Glosa 1986; novel and poetry context,remote_only,,https://www.argentina.gob.ar/noticias/juan-jose-saer-un-narrador-en-busca-de-poesia
SRC-0257,B15-SRC-0257,The effect of exile in works of Juan José Saer and Daniel Moyano. Methodological proposal to analyze writing and archival processes,The effect of exile in works of Juan José Saer and Daniel Moyano. Methodological proposal to analyze writing and archival processes,Diego Vigna; Verónica Bernabei,,"Universidad Nacional del Litoral, El Taco en la Brea",,,web_page,,es,A,access_limited,WEB-CE-B15,"UNL journal article/table dates El limonero real 1974, El entenado 1983 and Glosa 1986 and distinguishes writing/genesis from publication; article-view page is stable while direct PDF access was limited during review",remote_only,,https://bibliotecavirtual.unl.edu.ar/publicaciones/index.php/ElTacoenlaBrea/en/article/view/7752/11186
SRC-0258,B15-SRC-0258,"Arenas, Reinaldo, 1943-1990 / Reinaldo Arenas Papers","Arenas, Reinaldo, 1943-1990",Princeton University Library,,"Princeton University Library, Manuscripts Division",,,web_page,,en,B,access_pass,WEB-CE-B15,"Finding-aid entry identifies Reinaldo Arenas 1943–1990 and lists manuscripts of novels, short stories, poetry, plays and essays",remote_only,,https://static-prod.lib.princeton.edu/scsites/aids/msslist/colls1.htm.back
SRC-0259,B15-SRC-0259,Forms of dissidence: ‘Celestino antes del alba’ and ‘El mundo alucinante’ by Reinaldo Arenas,Forms of dissidence: Celestino antes del alba and El mundo alucinante by Reinaldo Arenas,Joey Whitfield,,"Cardiff University Press, New Readings",,,web_page,,en,A,access_pass,WEB-CE-B15,Scholarly article identifies Celestino antes del alba 1967 and El mundo alucinante 1968 as Arenas’s first two novels,remote_only,,https://orca.cardiff.ac.uk/id/eprint/120697/
SRC-0260,B15-SRC-0260,Arciniegas: revisión bibliográfica sobre Antes que anochezca de Reinaldo Arenas y sus reescrituras (1993-2022),Arciniegas: revisión bibliográfica sobre Antes que anochezca de Reinaldo Arenas y sus reescrituras,Lina María Arciniegas,,"Universidad de Antioquia, Lingüística y Literatura",,,web_page,,es,A,access_pass,WEB-CE-B15,Scholarly review states Antes que anochezca was originally published in Spanish in 1992 by Tusquets and describes its autobiographical structure,remote_only,,https://revistas.udea.edu.co/index.php/lyl/article/view/354780/20816600
SRC-0261,B16-SRC-0261,"Sepúlveda, Luis","Sepúlveda, Luis","Biblioteca Nacional de Chile, Memoria Chilena",,Biblioteca Nacional de Chile,,,web_page,,es,B,access_pass,WEB-CE-B16,Luis Sepúlveda bibliography; Chilean author context; Un viejo que leía novelas de amor Madrid Azanca/Ediciones Júcar 1989 edition,remote_only,,https://www.memoriachilena.gob.cl/602/w3-propertyvalue-128650.html
SRC-0262,B16-SRC-0262,La narrativa del chileno Luis Sepúlveda,La narrativa del chileno Luis Sepúlveda,Juan Gabriel Araya G.,,Universidad del Bío-Bío / Biblioteca Nacional Digital de Chile,,,web_page,,es,A,access_pass,WEB-CE-B16,Sepúlveda 1949; Un viejo que leía novelas de amor cited in a 1993 Tusquets initial-books list; Mundo del fin del mundo 1994; Historia de una gaviota y del gato que le enseñó a volar 1996; novel/travel narrative and children's-novel distinctions,remote_only,,https://www.bibliotecanacionaldigital.gob.cl/colecciones/BND/00/RC/RC0049657.pdf
SRC-0263,B16-SRC-0263,Guadalupe Nettel,Guadalupe Nettel,Editorial Anagrama,,Editorial Anagrama,,,web_page,,es,B,access_pass,WEB-CE-B16,"Guadalupe Nettel, Ciudad de México 1973; bibliography including Pétalos y otras historias incómodas, El cuerpo en que nací, La hija única and El matrimonio de los peces rojos",remote_only,,https://www.anagrama-ed.es/autor/nettel-guadalupe-785
SRC-0264,B16-SRC-0264,La hija única,La hija única,Editorial Anagrama,,Editorial Anagrama,,,web_page,,es,B,access_pass,WEB-CE-B16,"La hija única title, Guadalupe Nettel attribution, novel form and 16 September 2020 publication",remote_only,,https://www.anagrama-ed.es/libro/narrativas-hispanicas/la-hija-unica/9788433999061/NH_652
SRC-0265,B16-SRC-0265,El matrimonio de los peces rojos,El matrimonio de los peces rojos,Editorial Páginas de Espuma,,Páginas de Espuma,,,web_page,,es,B,access_pass,WEB-CE-B16,"El matrimonio de los peces rojos title, Guadalupe Nettel attribution, May 2013 publication and five-narration story-collection description",remote_only,,https://paginasdeespuma.com/libro/el-matrimonio-de-los-peces-rojos/
SRC-0266,B16-SRC-0266,Petals and other awkward stories,Pétalos y otras historias incómodas,Editorial Anagrama,,Editorial Anagrama,,,web_page,,en,B,access_pass,WEB-CE-B16,"Pétalos y otras historias incómodas original title, Guadalupe Nettel attribution, short-story description and 4 February 2008 publication",remote_only,,https://www.anagrama-ed.es/foreign-rights/book/narrativas-hispanicas/petalos-y-otras-historias-incomodas/9788433971661/NH_428
SRC-0267,B16-SRC-0267,Cristina Peri Rossi. Biografía,Cristina Peri Rossi. Biografía,"Instituto Cervantes, Departamento de Bibliotecas y Documentación",,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B16,"Cristina Peri Rossi born Montevideo, Uruguay 1941; writer, journalist and activist; works across prose and poetry including Descripción de un naufragio",remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/creadores/peri_rossi_cristina.htm
SRC-0268,B16-SRC-0268,Cristina Peri Rossi. Cronología de obras,Cristina Peri Rossi. Cronología de obras,"Instituto Cervantes, Departamento de Bibliotecas y Documentación",,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B16,Peri Rossi chronology: Descripción de un naufragio 1975 poetry; La tarde del dinosaurio 1976 relatos; Los amores equivocados 2015 relatos; author genre context,remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/creadores/peri_rossi_cristina_cronologia.htm
SRC-0269,B16-SRC-0269,BIBLIOGRAFÍA DE CRISTINA PERI ROSSI,BIBLIOGRAFÍA DE CRISTINA PERI ROSSI,"Instituto Cervantes, Departamento de Bibliotecas y Documentación",,Instituto Cervantes,,,web_page,,es,B,access_pass,WEB-CE-B16,Bibliographic records for Descripción de un naufragio 1975 Lumen poetry edition and La tarde del dinosaurio 1976 Planeta story edition,remote_only,,https://www.cervantes.es/imagenes/File/biblioteca/bibliografias/peri_rossi_cristina_bibliografia_2021.pdf
SRC-0270,B17-SRC-0270,Lygia Fagundes Telles | Academia Brasileira de Letras,Lygia Fagundes Telles | Academia Brasileira de Letras,Academia Brasileira de Letras,,Academia Brasileira de Letras,,,web_page,,pt,B,access_pass,WEB-CE-B17,ABL profile: Lygia Fagundes Telles born 19 April 1923 in São Paulo; death 3 April 2022; Brazilian author identity,remote_only,,https://www2.academia.org.br/academicos/lygia-fagundes-telles
SRC-0271,B17-SRC-0271,Bibliografia | Lygia Fagundes Telles,Bibliografia | Lygia Fagundes Telles,Academia Brasileira de Letras,,Academia Brasileira de Letras,,,web_page,,pt,B,access_pass,WEB-CE-B17,ABL bibliography: Ciranda de pedra romance 1954; Antes do baile verde contos 1970; As meninas romance 1973,remote_only,,https://www.academia.org.br/academicos/lygia-fagundes-telles/bibliografia
SRC-0272,B17-SRC-0272,Os contos,Os contos,Lygia Fagundes Telles; posfácio de Walnice Nogueira Galvão,,Companhia das Letras / Biblioteca Nacional do Brasil catalogue,2018,9788535931808,catalog_record,,pt,B,access_pass,WEB-CE-B17,"BN catalogue record for Os contos; authority line lists Lygia Fagundes Telles 1918–2022, retained as conflicting birth-year evidence",remote_only,,https://acervo.bn.gov.br/sophia_web/acervo/detalhe/1724755
SRC-0273,B17-SRC-0273,Jorge Icaza : frontera del relato indiginista,Jorge Icaza : frontera del relato indiginista,Manuel Corrales,,Pontificia Universidad Católica del Ecuador / Casa de la Cultura Ecuatoriana,1974,,catalog_record,,es,B,access_pass,WEB-CE-B17,"CCE catalogue describes the 1974 monograph and lists Huasipungo, En las calles and El Chulla Romero y Flores",remote_only,,https://biblioteca.casadelacultura.gob.ec/bib/10452
SRC-0274,B17-SRC-0274,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza,Análisis comparativo dialectal de los cuentos El malo de Enrique Gil Gilbert y Barranca Grande de Jorge Icaza,Ivonne Verónica Mena Reina,,Universidad Central del Ecuador,2021,,pdf,,es,B,access_pass,WEB-CE-B17,"UCE thesis biography: Jorge Icaza born Quito 1906, died Quito 1978; novels Huasipungo 1934, En las calles 1935 and El chulla Romero y Flores 1958",remote_only,,https://www.dspace.uce.edu.ec/server/api/core/bitstreams/c4493f6a-e702-4d00-8f4f-653644f5a4a9/content
SRC-0275,B17-SRC-0275,"Gallegos, Rómulo","Gallegos, Rómulo",Fundación Empresas Polar,,Fundación Empresas Polar,,,web_page,,es,B,access_pass,WEB-CE-B17,"Polar profile: Rómulo Gallegos Caracas 1884–1969; writer, educator and politician; Doña Bárbara 1929, Cantaclaro 1934, Canaima 1935",remote_only,,https://bibliofep.fundacionempresaspolar.org/dhv/entradas/g/gallegos-romulo/
SRC-0276,B17-SRC-0276,NACIMIENTO DE DON RÓMULO GALLEGOS,NACIMIENTO DE DON RÓMULO GALLEGOS,"Universidad de Carabobo, Vicerrectorado Académico",,Universidad de Carabobo,2018,,web_page,,es,C,access_pass,WEB-CE-B17,"Republished biographical note attributed on-page to BuscaBiografias; low-risk corroboration only, not independent support for strong claims",remote_only,,https://viceacademico.uc.edu.ve/efemerides/historia/gallegos
SRC-0277,SOL-B16-B17-SRC-01,O registro civil de Lygia Fagundes Telles,O registro civil de Lygia Fagundes Telles,Arpen/SP; ANOREG/BR,,ANOREG/BR,2022,,web_page,,pt,B,access_pass,SOL-AUDIT-REMEDIATION-B16-B17,Civil-registry association report based on the 11th Civil Registry of São Paulo: Lygia Fagundes Telles was born on 19 April 1918,remote_only,,https://www.anoreg.org.br/site/o-registro-civil-de-lygia-fagundes-telles/
SRC-0278,SOL-B16-B17-SRC-02,智利作家路易斯·塞普尔维达因新冠肺炎去世,智利作家路易斯·塞普尔维达因新冠肺炎去世,中国作家网,,中国作家协会,2020,,web_page,,zh,C,access_pass,SOL-AUDIT-REMEDIATION-B16-B17,"Chinese display-name support for 路易斯·塞普尔维达, 《读爱情故事的老人》 and 《教海鸥飞翔的猫》; also supports death in 2020",remote_only,,https://www.chinawriter.com.cn/n1/2020/0416/c404090-31676734.html
SRC-0279,SOL-B16-B17-SRC-03,湖南大学图书馆书目检索：Mundo del fin del mundo,湖南大学图书馆书目检索：Mundo del fin del mundo,湖南大学图书馆,,湖南大学图书馆,,,catalog_record,,zh,B,access_pass,SOL-AUDIT-REMEDIATION-B16-B17,Library-catalogue support for the published Chinese display title 《世界尽头的世界》,remote_only,,https://opac.hnu.edu.cn/opac/search?f_subject=%E7%8E%B0%E4%BB%A3&isFacet=true&logical0=AND&q=Mundo&rows=10&searchType=standard&searchWay0=marc&sortOrder=desc&sortWay=score&view=standard
SRC-0280,SOL-B16-B17-SRC-04,瓜达卢佩·内特尔作品（三册）,瓜达卢佩·内特尔作品（三册）,新华文轩网络书店,,广西师范大学出版社,2025,,catalog_record,,zh,C,access_pass,SOL-AUDIT-REMEDIATION-B16-B17,Published Chinese-title support for 《独生女儿》《真正的孤独》《红鱼之姻》; display/bibliographic use only,remote_only,,https://www.96192.com/product/detail/1177695
SRC-0281,WCD03-SRC-01,若热·亚马多中文作家名资料,Jorge Amado Chinese-name profile,中国作家网,,中国作家网,2016,,web_page,,zh,C,access_pass,WCD-03,Chinese display-name support for 若热·亚马多,remote_only,,https://www.chinawriter.com.cn/comm/2016/2016-02-24/265978.html
SRC-0282,WCD03-SRC-11,政府采购书目中的短暂的生命,La vida breve,胡安·卡洛斯·奥内蒂,,作家出版社,2024,9787521229967,catalog_record,,zh,B,access_pass,WCD-03,Direct bibliographic support for the Writers Publishing House title 《短暂的生命》,remote_only,,https://zhengzhou.zfcg.henan.gov.cn/cmsweb81e27e/nas/webfile2024//nanyang/rootfiles/2024/11/15/caaec49ea4264e7990077622cd565e1d.pdf
SRC-0283,WCD03-SRC-03,污秽的夜鸟,El obsceno pájaro de la noche,,,人民文学出版社,2022,9787020167647,catalog_record,,zh,B,access_pass,WCD-03,Published Chinese-title support for 《污秽的夜鸟》,remote_only,,https://zfcg.henan.gov.cn/cmsweb81e27e/nas/webfile2024/henan/rootfiles/2024/07/26/2f9f478cc1494af09a6cc32b574049b2.pdf
SRC-0284,WCD03-SRC-04,政府采购书目中的毁灭者亚巴顿,Abaddón el exterminador,埃内斯托·萨瓦托,,四川文艺出版社,2021,9787541159299,catalog_record,,zh,B,access_pass,WCD-03,Direct bibliographic support for 《毁灭者亚巴顿》 and the Sichuan Literature and Art edition,remote_only,,https://www.ccgp-neimenggu.gov.cn/gpx-bid-file/150501/gpx-tender/2022/9/27/402881dd82f475a001837dd994c704ec.pdf?accessCode=6ee03dd5dfaa580f5676714376d8dec5
SRC-0285,WCD03-SRC-05,政府采购书目中的营救距离,Distancia de rescate,萨曼塔·施维伯林,,人民文学出版社,2018,9787020134663,catalog_record,,zh,B,access_pass,WCD-03,"Direct bibliographic support for 萨曼塔·施维伯林, 《营救距离》 and the People's Literature edition",remote_only,,https://zfcg.henan.gov.cn/cmsweb81e27e/nas/webfile2024/hebi/rootfiles/2023/05/30/f9639cdc6cb440bdaeb5d6b138162c24.pdf
SRC-0286,WCD03-SRC-06,吃鸟的女孩,Pájaros en la boca,,,对外经济贸易大学图书馆,2021,,catalog_record,,zh,B,access_pass,WCD-03,Library-catalogue support for 萨曼塔·施维伯林 and 《吃鸟的女孩》,remote_only,,https://opac.uibe.edu.cn/opac/book/483c06579a847d844526abb43bfd53f2
SRC-0287,WCD03-SRC-07,Las cosas que perdimos en el fuego 文化活动页,Las cosas que perdimos en el fuego,,,塞万提斯学院北京,,,web_page,,zh,B,access_pass,WCD-03,Institutional Chinese-title support for 《火中遗物》,remote_only,,https://cultura.cervantes.es/pekin/zh/%C2%ABlas-cosas-que-perdimos-en-el-fuego%C2%BB/186195
SRC-0288,WCD03-SRC-08,2024 外研社图书目录,2024 外研社图书目录,,,外语教学与研究出版社,2024,,catalog_record,,zh,B,access_pass,WCD-03,Publisher-catalogue support for 《属于我们的夜晚》,remote_only,,https://www.fltrp.com/ebook/zhcb/zhcb_tsml_gd_js_2024/files/basic-html/page37.html
SRC-0289,WCD03-SRC-09,床上抽烟危险,Los peligros de fumar en la cama,,,对外经济贸易大学图书馆,2022,,catalog_record,,zh,B,access_pass,WCD-03,Library-catalogue support for 《床上抽烟危险》,remote_only,,https://opac.uibe.edu.cn/opac/book/1ad3b7b650abb95d05fd46424018d470
SRC-0290,WCD03-SRC-10,桂冠诗人之后的新一代智利诗人,Alejandro Zambra Chinese publication profile,中国作家网,,中国作家网,2017,,web_page,,zh,C,access_pass,WCD-03,Chinese publication-name support for 《树的隐秘生活》 and 《回家的路》,remote_only,,https://www.chinawriter.com.cn/n1/2017/0721/c405171-29418970.html
SRC-0291,WCD05-SRC-09,Realismo decimonónico y novela sentimental como modos narrativos en El amor en los tiempos del cólera de Gabriel García Márquez,,Nini Johana Rivera Pulido,,Universidad Nacional de Colombia,2018,,masters_thesis,,es,A,access_pass,WCD-05,"SET_IN Colombia: ch.2 §2 pp.50–51; contrary movement analysis: ch.1 §3 p.28, ch.2 pp.41–42, conclusions p.91",remote_only,,https://bffrepositorio.unal.edu.co/server/api/core/bitstreams/69020378-2940-4ae3-affd-d13b58363ebf/content
SRC-0292,WCD05-SRC-10,La casa verde,,Instituto Nacional para Ciegos de Colombia,,INCI Biblioteca Virtual,2004,,institutional_library_record,,es,B,access_pass,WCD-05,Direct setting statement for Piura and Santa María de Nieva in the Amazon,remote_only,,https://biblioteca.inci.gov.co/handle/inci/20947
SRC-0293,WCD05-SRC-02,De Borges a Schopenhauer,,Iván Almeida,,"Variaciones Borges 17 / Borges Center, University of Pittsburgh",2004,,journal_article,,es,A,access_pass,WCD-05,Systematic specialist study of Borges and Schopenhauer,remote_only,,https://www.borges.pitt.edu/sites/default/files/1706.pdf
SRC-0294,WCD05-SRC-03,Borges y Kafka,,Carlos García,,Fragmentos 28/29 / Universidade Federal de Santa Catarina,2005,,journal_article,,es,A,access_pass_current_url_403,WCD-05,Full text was verified and captured before current URL returned 403; sustained Borges-Kafka engagement,remote_only,,https://periodicos.ufsc.br/index.php/fragmentos/article/viewFile/8119/7489
SRC-0295,WCD05-SRC-04,Jorge Luis Borges y G. K. Chesterton,,Gillian Gayton,,Actas del Sexto Congreso de la Asociación Internacional de Hispanistas,1980,,conference_proceedings_article,,es,A,access_pass_current_url_403,WCD-05,Full text was verified and captured before current URL returned 403; explicit Chesterton influence,remote_only,,https://www.cervantesvirtual.com/research/jorge-luis-borges-y-g-k-chesterton/6f7ff248-27c8-4f78-ba23-583d375a33a1.pdf
SRC-0296,WCD05-SRC-01,CVC. Borges 100 años. Obras. 1921,,Centro Virtual Cervantes,,Centro Virtual Cervantes,1999,,institutional_exhibition_page,,es,B,access_pass,WCD-05,Direct documentary record of Borges’s 1921 ultraismo participation,remote_only,,https://cvc.cervantes.es/actcult/borges/obras/1921b.htm
SRC-0297,WCD05-SRC-05,Alejo Carpentier: teoría y práctica de lo real maravilloso,,Edmundo Paz Soldán,,Anales de Literatura Hispanoamericana 37 / Universidad Complutense de Madrid,2008,,journal_article,,es,A,access_pass_abstract_record,WCD-05,Journal record and abstract directly support Carpentier’s American expression and lo real maravilloso; not recorded as full-text access,remote_only,,https://revistas.ucm.es/index.php/ALHI/es/article/view/ALHI0808110035A
SRC-0298,WCD05-SRC-06,La semana de Rayuela (Julio Cortázar),,Antonio Chumbile,,Casa de la Literatura Peruana,2020,,institutional_critical_page,,es,B,access_pass,WCD-05,Active reader and combinable chapter structure in Rayuela,remote_only,,https://www.casadelaliteratura.gob.pe/libro-la-semana-rayuela-julio-cortazar/
SRC-0299,WCD05-SRC-08,Introducción a la poesía de Pablo Neruda,,Luis Monguió,,Universidad de Chile,1963,,university_critical_archive,,es,B,access_pass,WCD-05,Modernist inheritance of Neruda’s early poetry,remote_only,,https://www.neruda.uchile.cl/critica/monguio.html
