target_id,target_type,field,current_status,classification,research_refs,source_refs,evidence_sufficiency,judgment_level,reason,recommended_next_action,wcd04_classification,rebase_status,rebase_reason
V1-ENT-0303,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0805;V1-FCT-0806;V1-FCT-0807,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0303,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0805;V1-FCT-0806;V1-FCT-0807,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板句标记:并读,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0304,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0808;V1-FCT-0809,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0304,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,,SRC-0235;SRC-0236;SRC-0237;SRC-0238,partial,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0304,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0808;V1-FCT-0809,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板/书目转写:同字段模板雷同×9,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0304,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0808;V1-FCT-0809,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0304,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0808;V1-FCT-0809,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,low,"模板句标记:本批,可回溯",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0304,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0808;V1-FCT-0809,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0304,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0808;V1-FCT-0809,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板句标记:并读,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0305,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0810;V1-FCT-0812;V1-FCT-0811,SRC-0239;SRC-0240,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0305,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,,SRC-0239;SRC-0240,partial,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0305,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0810;V1-FCT-0812;V1-FCT-0811,SRC-0239;SRC-0240,yes,high,模板/书目转写:同字段模板雷同×9,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0305,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0810;V1-FCT-0812;V1-FCT-0811,SRC-0239;SRC-0240,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0305,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0810;V1-FCT-0812;V1-FCT-0811,SRC-0239;SRC-0240,yes,low,"模板句标记:本批,可回溯",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0305,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0810;V1-FCT-0812;V1-FCT-0811,SRC-0239;SRC-0240,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0305,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0810;V1-FCT-0812;V1-FCT-0811,SRC-0239;SRC-0240,yes,high,模板句标记:并读,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0306,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0813;V1-FCT-0815;V1-FCT-0814,SRC-0239;SRC-0240,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0306,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,,SRC-0239;SRC-0240,partial,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0306,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0813;V1-FCT-0815;V1-FCT-0814,SRC-0239;SRC-0240,yes,high,模板/书目转写:同字段模板雷同×9,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0306,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0813;V1-FCT-0815;V1-FCT-0814,SRC-0239;SRC-0240,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0306,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0813;V1-FCT-0815;V1-FCT-0814,SRC-0239;SRC-0240,yes,low,"模板句标记:本批,可回溯",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0306,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0813;V1-FCT-0815;V1-FCT-0814,SRC-0239;SRC-0240,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0306,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0813;V1-FCT-0815;V1-FCT-0814,SRC-0239;SRC-0240,yes,high,模板句标记:并读,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0307,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0816;V1-FCT-0818;V1-FCT-0817,SRC-0239;SRC-0240,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0307,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,,SRC-0239;SRC-0240,partial,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0307,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0816;V1-FCT-0818;V1-FCT-0817,SRC-0239;SRC-0240,yes,high,模板/书目转写:同字段模板雷同×9,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0307,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0816;V1-FCT-0818;V1-FCT-0817,SRC-0239;SRC-0240,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0307,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0816;V1-FCT-0818;V1-FCT-0817,SRC-0239;SRC-0240,yes,low,"模板句标记:本批,可回溯",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0307,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0816;V1-FCT-0818;V1-FCT-0817,SRC-0239;SRC-0240,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0307,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0816;V1-FCT-0818;V1-FCT-0817,SRC-0239;SRC-0240,yes,high,模板句标记:并读,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0311,work,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0823,SRC-0241,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0311,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0245,SRC-0241,yes,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0311,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0236;V1-REL-0239,SRC-0241,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0311,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0823,SRC-0241,yes,high,模板/书目转写:书目定位,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0311,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0822;V1-FCT-0823,SRC-0241;SRC-0242,yes,low,模板句标记:不把,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0311,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0823,SRC-0241,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0311,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0822;V1-FCT-0823,SRC-0241;SRC-0242,yes,high,模板句标记:并读,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0312,work,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0825,SRC-0241,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0312,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0245,SRC-0241,yes,low,模板/书目转写:不新增,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0312,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0237;V1-REL-0238,SRC-0241,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0312,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0825,SRC-0241,yes,high,模板/书目转写:书目节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0312,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0824;V1-FCT-0825,SRC-0241;SRC-0242,yes,low,模板/书目转写:provisional,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0312,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0825,SRC-0241,yes,high,模板/书目转写:书目节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0312,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0824;V1-FCT-0825,SRC-0241;SRC-0242,yes,high,模板/书目转写:先定位,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0313,work,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0829,SRC-0241,yes,high,模板/书目转写:书目节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0313,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0245,SRC-0241,yes,low,模板/书目转写:不新增,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0313,work,next_reads,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-REL-0238;V1-REL-0240,SRC-0241,yes,high,by field default:延伸阅读推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0313,work,reading_approach,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0829,SRC-0241,yes,high,by field default:阅读方法推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0313,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0828;V1-FCT-0829,SRC-0241;SRC-0242,yes,low,模板句标记:可回溯,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0313,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0829,SRC-0241,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0313,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0828;V1-FCT-0829,SRC-0241;SRC-0242,yes,high,"模板/书目转写:出版节点,先确认",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0314,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0832,SRC-0243,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0314,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0246,SRC-0243,yes,low,模板/书目转写:不新增,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0314,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0239;V1-REL-0240,SRC-0243,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0314,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0832;V1-FCT-0834,SRC-0243,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0314,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0832;V1-FCT-0833;V1-FCT-0834,SRC-0243;SRC-0244,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0314,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0832,SRC-0243,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0314,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0832;V1-FCT-0834,SRC-0243;SRC-0244,yes,high,模板/书目转写:先定位,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0315,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0835,SRC-0243,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0315,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0246,SRC-0243,yes,low,模板/书目转写:不新增,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0315,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0240;V1-REL-0241,SRC-0243,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0315,work,reading_approach,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0835,SRC-0243,yes,high,by field default:阅读方法推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0315,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0835;V1-FCT-0836;V1-FCT-0837,SRC-0243;SRC-0244,yes,low,模板句标记:不把,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0315,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0835,SRC-0243,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0315,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0835;V1-FCT-0837,SRC-0243;SRC-0244,yes,high,"模板/书目转写:书目位置,先确认",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0316,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0838,SRC-0243,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0316,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0246,SRC-0243,yes,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0316,work,next_reads,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-REL-0241;V1-REL-0243,SRC-0243,yes,high,by field default:延伸阅读推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0316,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0838,SRC-0243,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0316,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0838;V1-FCT-0839;V1-FCT-0840,SRC-0243;SRC-0244,yes,low,模板/书目转写:provisional,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0316,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0838,SRC-0243,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0316,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0838;V1-FCT-0840,SRC-0243;SRC-0244,yes,high,模板句标记:并读,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0317,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0844,SRC-0245,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0317,work,location_note,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-REL-0247,SRC-0246,yes,low,保守空间事实说明,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,NEEDS_REVIEW,negative/meta copy is not promoted as reader description
V1-ENT-0317,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0242;V1-REL-0239,SRC-0245,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0317,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0844,SRC-0245,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0317,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0844;V1-FCT-0845;V1-FCT-0846,SRC-0245;SRC-0246,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0317,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0844,SRC-0245,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0317,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0844;V1-FCT-0846,SRC-0245;SRC-0246,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0318,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0847,SRC-0245,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0318,work,location_note,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-REL-0247,SRC-0246,yes,low,保守空间事实说明,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,NEEDS_REVIEW,negative/meta copy is not promoted as reader description
V1-ENT-0318,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0243;V1-REL-0244,SRC-0245,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0318,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0847,SRC-0245,yes,high,模板/书目转写:书目节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0318,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0847;V1-FCT-0848;V1-FCT-0849,SRC-0245;SRC-0246,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0318,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0847,SRC-0245,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0318,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0847;V1-FCT-0849,SRC-0245;SRC-0246,yes,high,模板/书目转写:出版序列,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0319,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0850,SRC-0245,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0319,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0247,SRC-0246,yes,low,模板/书目转写:不增加,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0319,work,next_reads,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-REL-0244;V1-REL-0241,SRC-0245,yes,high,by field default:延伸阅读推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0319,work,reading_approach,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0850,SRC-0245,yes,high,by field default:阅读方法推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0319,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0850;V1-FCT-0851;V1-FCT-0852,SRC-0245;SRC-0246,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0319,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0850,SRC-0245,yes,high,模板/书目转写:书目节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0319,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0850;V1-FCT-0852,SRC-0245;SRC-0246,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
