card_id,origin_card_id,subject_id,card_type,title_zh,author_label,original_title,country_or_region,language,period_bucket,genre_or_form,input_layer,source_minimum_status,issue_code,content_markdown
V1-CARD-0153,,V1-ENT-0265,work,《蒂娜》,埃莱娜·波尼亚托夫斯卡,Tinísima,墨西哥,es,1991/1992,小说,WEB-CE-B09,meets,DISPUTED-YEAR,### 《蒂娜》｜Tinísima — UNAM 页面分别记录 1991 与 1992；年份冲突保留供 Sol 复核。
V1-CARD-0154,,V1-ENT-0266,work,《沙漠中的战斗》,何塞·埃米利奥·帕切科,Las batallas en el desierto,墨西哥,es,1981,小说,WEB-CE-B09,meets,NONE,### 《沙漠中的战斗》｜Las batallas en el desierto — Cervantes、Colegio Nacional 与 CEPE 资料记录 1981 年。
V1-CARD-0155,,V1-ENT-0267,collection,《快乐原则》,何塞·埃米利奥·帕切科,El principio del placer,墨西哥,es,1972,短篇作品集,WEB-CE-B09,meets,NONE,### 《快乐原则》｜El principio del placer — 机构年表与作者页将其列为 1972 年作品集。
V1-CARD-0156,,V1-ENT-0268,collection,《不要问我时间如何流逝》,何塞·埃米利奥·帕切科,No me preguntes cómo pasa el tiempo,墨西哥,es,1969,诗集,WEB-CE-B09,meets,NONE,### 《不要问我时间如何流逝》｜No me preguntes cómo pasa el tiempo — Cervantes 年表记录 1969 年诗集。
V1-CARD-0157,,V1-ENT-0269,work,《荒野侦探》,罗贝托·波拉尼奥,Los detectives salvajes,智利,es,1998,小说,WEB-CE-B09,meets,NONE,### 《荒野侦探》｜Los detectives salvajes — Memoria Chilena 记录 1998 年小说及其跨国叙事空间。
V1-CARD-0158,,V1-ENT-0270,work,《2666》,罗贝托·波拉尼奥,2666,智利,es,2004,小说,WEB-CE-B09,meets,NONE,### 《2666》｜2666 — Memoria Chilena 记录作者身后出版于 2004 年。
V1-CARD-0159,,V1-ENT-0271,work,《遥远的星辰》,罗贝托·波拉尼奥,Estrella distante,智利,es,1996,小说,WEB-CE-B09,meets,NONE,### 《遥远的星辰》｜Estrella distante — Memoria Chilena 记录 1996 年作品及其小说来源。
V1-CARD-0160,,V1-ENT-0272,author,爱德华多·加莱亚诺,爱德华多·加莱亚诺,Eduardo Galeano,乌拉圭,es,1940–2015,历史书写与纪实散文,WEB-CE-B10,meets,NONE,### 爱德华多·加莱亚诺｜Eduardo Galeano — 以乌拉圭教育与文化机构资料建立历史书写入口。
V1-CARD-0161,,V1-ENT-0273,author,里卡多·皮格利亚,里卡多·皮格利亚,Ricardo Piglia,阿根廷,es,1940–2017,小说与文学批评,WEB-CE-B10,meets,NONE,### 里卡多·皮格利亚｜Ricardo Piglia — 以作者档案、Princeton 与 UNLP 资料连接阿根廷小说。
V1-CARD-0162,,V1-ENT-0274,author,塞萨尔·艾拉,塞萨尔·艾拉,César Aira,阿根廷,es,1949–,小说与翻译,WEB-CE-B10,meets,NONE,### 塞萨尔·艾拉｜César Aira — 以国家图书馆、Konex 与大学研究资料建立当代小说入口。
V1-CARD-0163,,V1-ENT-0275,work,《拉丁美洲被切开的血管》,爱德华多·加莱亚诺,Las venas abiertas de América Latina,乌拉圭,es,1971,历史/纪实写作,WEB-CE-B10,meets,NONE,### 《拉丁美洲被切开的血管》｜Las venas abiertas de América Latina — 机构年表记录 1971 年出版。
V1-CARD-0164,,V1-ENT-0276,collection,《火的记忆Ⅰ：创世纪》,爱德华多·加莱亚诺,Memoria del fuego I. Los nacimientos,乌拉圭,es,1982,历史卷册,WEB-CE-B10,meets,NONE,### 《火的记忆Ⅰ：创世纪》｜Memoria del fuego I. Los nacimientos — 年表与目录保留第一卷层级。
V1-CARD-0165,,V1-ENT-0277,collection,《拥抱之书》,爱德华多·加莱亚诺,El libro de los abrazos,乌拉圭,es,1989,片段散文集,WEB-CE-B10,meets,NONE,### 《拥抱之书》｜El libro de los abrazos — 年表记录 1989 年书目。
V1-CARD-0166,,V1-ENT-0278,work,《人工呼吸》,里卡多·皮格利亚,Respiración artificial,阿根廷,es,1980,小说,WEB-CE-B10,meets,NONE,### 《人工呼吸》｜Respiración artificial — 作者页与 UNLP 书目记录 1980 年。
V1-CARD-0167,,V1-ENT-0279,work,《燃烧的钱》,里卡多·皮格利亚,Plata quemada,阿根廷,es,1997,小说,WEB-CE-B10,meets,NONE,### 《燃烧的钱》｜Plata quemada — 作者页、Princeton 与 UNLP 书目记录 1997 年。
V1-CARD-0168,,V1-ENT-0280,work,《夜间目标》,里卡多·皮格利亚,Blanco nocturno,阿根廷,es,2010,小说,WEB-CE-B10,meets,NONE,### 《夜间目标》｜Blanco nocturno — 作者页、Princeton 与 UNLP 书目记录 2010 年。
V1-CARD-0169,,V1-ENT-0281,work,《女俘爱玛》,塞萨尔·艾拉,Ema la cautiva,阿根廷,es,1981,小说,WEB-CE-B10,meets,NONE,### 《女俘爱玛》｜Ema la cautiva — UNLP 研究资料记录 1981 年出版。
V1-CARD-0170,,V1-ENT-0282,work,《中国小说》,塞萨尔·艾拉,Una novela china,阿根廷,es,1987,小说,WEB-CE-B10,meets,NONE,### 《中国小说》｜Una novela china — 大学文学研究记录 1987 年出版。
V1-CARD-0171,,V1-ENT-0283,work,《文学大会》,塞萨尔·艾拉,El congreso de literatura,阿根廷,es,1997,小说,WEB-CE-B10,meets,NONE,### 《文学大会》｜El congreso de literatura — 学术研究记录 1997 年梅里达首版。
V1-CARD-0172,,V1-ENT-0284,author,曼努埃尔·普伊格,曼努埃尔·普伊格,Manuel Puig,阿根廷,es,1932–1990,小说、剧本与戏剧,WEB-CE-B11,meets,NONE,### 曼努埃尔·普伊格｜Manuel Puig — 以国家图书馆与布宜诺斯艾利斯图书馆资料建立阿根廷小说入口。
V1-CARD-0173,,V1-ENT-0285,author,西尔维娜·奥坎波,西尔维娜·奥坎波,Silvina Ocampo,阿根廷,es,1903–1993,短篇小说、诗歌与戏剧,WEB-CE-B11,meets,NONE,### 西尔维娜·奥坎波｜Silvina Ocampo — 以 Educ.ar 与阿根廷文化部资料建立短篇小说入口。
V1-CARD-0174,,V1-ENT-0286,author,罗贝托·阿尔特,罗贝托·阿尔特,Roberto Arlt,阿根廷,es,1900–1942,小说、新闻与戏剧,WEB-CE-B11,meets,NONE,### 罗贝托·阿尔特｜Roberto Arlt — 以国家图书馆与国会图书馆年表建立都市小说入口。
V1-CARD-0175,,V1-ENT-0287,work,《蜘蛛女之吻》,曼努埃尔·普伊格,El beso de la mujer araña,阿根廷,es,1976,小说,WEB-CE-B11,meets,NONE,### 《蜘蛛女之吻》｜El beso de la mujer araña — 国家图书馆资料记录 1976 年。
V1-CARD-0176,,V1-ENT-0288,work,《丽塔·海华丝的背叛》,曼努埃尔·普伊格,La traición de Rita Hayworth,阿根廷,es,1968,小说,WEB-CE-B11,meets,NONE,### 《丽塔·海华丝的背叛》｜La traición de Rita Hayworth — 国家图书馆资料记录 1968 年。
V1-CARD-0177,,V1-ENT-0289,work,《红唇》,曼努埃尔·普伊格,Boquitas pintadas,阿根廷,es,1969,小说,WEB-CE-B11,meets,NONE,### 《红唇》｜Boquitas pintadas — 国家图书馆资料记录 1969 年。
V1-CARD-0178,,V1-ENT-0290,collection,《被遗忘的旅程》,西尔维娜·奥坎波,Viaje olvidado,阿根廷,es,1937,短篇小说集,WEB-CE-B11,meets,NONE,### 《被遗忘的旅程》｜Viaje olvidado — Educ.ar 与文化部资料记录 1937 年及故事集层级。
V1-CARD-0179,,V1-ENT-0291,collection,《愤怒》,西尔维娜·奥坎波,La furia,阿根廷,es,1959,短篇小说集,WEB-CE-B11,meets,NONE,### 《愤怒》｜La furia — Educ.ar 与文化部资料记录 1959 年故事集。
V1-CARD-0180,,V1-ENT-0292,collection,《邀请》,西尔维娜·奥坎波,Las invitadas,阿根廷,es,1961,短篇小说集,WEB-CE-B11,meets,NONE,### 《邀请》｜Las invitadas — Educ.ar 与文化部资料记录 1961 年故事集。
V1-CARD-0181,,V1-ENT-0293,work,《七个疯子》,罗贝托·阿尔特,Los siete locos,阿根廷,es,1929,小说,WEB-CE-B11,meets,NONE,### 《七个疯子》｜Los siete locos — 国家图书馆与国会图书馆资料记录 1929 年。
V1-CARD-0182,,V1-ENT-0294,work,《火焰喷射器》,罗贝托·阿尔特,Los lanzallamas,阿根廷,es,1931,小说,WEB-CE-B11,meets,NONE,### 《火焰喷射器》｜Los lanzallamas — 国会图书馆资料记录 1931 年及续作层级。
V1-CARD-0183,,V1-ENT-0295,work,《疯玩具》,罗贝托·阿尔特,El juguete rabioso,阿根廷,es,1926,小说,WEB-CE-B11,meets,NONE,### 《疯玩具》｜El juguete rabioso — 国家图书馆与国会图书馆资料记录 1926 年。
V1-CARD-0184,,V1-ENT-0296,author,萨曼塔·施维伯林,萨曼塔·施维伯林,Samanta Schweblin,阿根廷,es,1978–,短篇小说与小说,WEB-CE-B12,meets,NONE,### 萨曼塔·施维伯林｜Samanta Schweblin — Argentina Ministry and PRH profiles establish the author entry.
V1-CARD-0185,,V1-ENT-0297,author,玛丽安娜·恩里克斯,玛丽安娜·恩里克斯,Mariana Enriquez,阿根廷,es,1973–,小说与短篇故事,WEB-CE-B12,meets,NONE,### 玛丽安娜·恩里克斯｜Mariana Enriquez — Anagrama institutional material establishes the author entry.
V1-CARD-0186,,V1-ENT-0298,author,亚历杭德罗·桑布拉,亚历杭德罗·桑布拉,Alejandro Zambra,智利,es,1975–,小说、短篇小说与随笔,WEB-CE-B12,meets,NONE,### 亚历杭德罗·桑布拉｜Alejandro Zambra — Anagrama and Memoria Chilena establish the author entry.
V1-CARD-0187,,V1-ENT-0299,work,《营救距离》,萨曼塔·施维伯林,Distancia de rescate,阿根廷,es,首版年份待补,小说,WEB-CE-B12,meets,NONE,### 《营救距离》｜Distancia de rescate — The Ministry PDF marks ©2014 on the copyright page; first-publication year remains open.
V1-CARD-0188,,V1-ENT-0300,work,《吃鸟的女孩》,萨曼塔·施维伯林,Pájaros en la boca,阿根廷,es,出版年份待补,短篇小说集,WEB-CE-B12,meets,NONE,### 《吃鸟的女孩》｜Pájaros en la boca — Institutional and publisher pages identify the title as a story collection; first year is an open gap.
V1-CARD-0189,,V1-ENT-0301,work,《七座空屋》,萨曼塔·施维伯林,Siete casas vacías,阿根廷,es,出版年份待补,短篇小说集,WEB-CE-B12,meets,NONE,### 《七座空屋》｜Siete casas vacías — The Ministry bibliography and PRH page identify the story collection; current edition date is not first publication.
V1-CARD-0190,,V1-ENT-0302,work,《火中遗物》,玛丽安娜·恩里克斯,Las cosas que perdimos en el fuego,阿根廷,es,2016,短篇小说集,WEB-CE-B12,meets,NONE,### 《火中遗物》｜Las cosas que perdimos en el fuego — Anagrama identifies a story collection published in February 2016.
V1-CARD-0191,,V1-ENT-0303,work,《属于我们的夜晚》,玛丽安娜·恩里克斯,Nuestra parte de noche,阿根廷,es,2019奖项节点,小说,WEB-CE-B12,meets,NONE,### 《属于我们的夜晚》｜Nuestra parte de noche — Anagrama identifies a novel and the 2019 Herralde award; first-publication year remains a gap.
V1-CARD-0192,,V1-ENT-0304,work,《床上抽烟危险》,玛丽安娜·恩里克斯,Los peligros de fumar en la cama,阿根廷,es,出版年份待补,短篇小说集,WEB-CE-B12,meets,NONE,### 《床上抽烟危险》｜Los peligros de fumar en la cama — Anagrama identifies an earlier Argentine story collection and twelve-story form.
V1-CARD-0193,,V1-ENT-0305,work,《盆栽》,亚历杭德罗·桑布拉,Bonsái,智利,es,2006,小说,WEB-CE-B12,meets,NONE,### 《盆栽》｜Bonsái — Anagrama and Memoria Chilena record the 2006 novel.
V1-CARD-0194,,V1-ENT-0306,work,《树的隐秘生活》,亚历杭德罗·桑布拉,La vida privada de los árboles,智利,es,2007,小说,WEB-CE-B12,meets,NONE,### 《树的隐秘生活》｜La vida privada de los árboles — Anagrama and Memoria Chilena record the 2007 novel.
V1-CARD-0195,,V1-ENT-0307,work,《回家的路》,亚历杭德罗·桑布拉,Formas de volver a casa,智利,es,2011,小说,WEB-CE-B12,meets,NONE,### 《回家的路》｜Formas de volver a casa — Anagrama and Memoria Chilena record the 2011 novel.
V1-CARD-0196,,V1-ENT-0308,author,保罗·柯艾略,保罗·柯艾略,Paulo Coelho,巴西,pt,1947–,小说家与作词人,WEB-CE-B13,meets,NONE,### 保罗·柯艾略｜Paulo Coelho — ABL and USP profiles establish the Brazilian author entry.
V1-CARD-0197,,V1-ENT-0309,author,卡洛斯·德鲁蒙德·德·安德拉德,卡洛斯·德鲁蒙德·德·安德拉德,Carlos Drummond de Andrade,巴西,pt,1902–1987,现代诗人,WEB-CE-B13,meets,NONE,### 卡洛斯·德鲁蒙德·德·安德拉德｜Carlos Drummond de Andrade — ABL and BNDigital establish the poet entry.
V1-CARD-0198,,V1-ENT-0310,author,尼古拉斯·纪廉,尼古拉斯·纪廉,Nicolás Guillén,古巴,es,1902–1989,诗人与诗歌作者,WEB-CE-B13,meets,NONE,### 尼古拉斯·纪廉｜Nicolás Guillén — Cervantes Virtual and CVC establish the Cuban poet entry.
V1-CARD-0199,,V1-ENT-0311,work,《牧羊少年奇幻之旅》,保罗·柯艾略,O Alquimista,巴西,pt,1988,作品,WEB-CE-B13,meets,NONE,### 《牧羊少年奇幻之旅》｜O Alquimista — ABL and USP record the 1988 title.
V1-CARD-0200,,V1-ENT-0312,work,《维罗妮卡决定去死》,保罗·柯艾略,Veronika Decide Morrer,巴西,pt,1998,作品,WEB-CE-B13,meets,NONE,### 《维罗妮卡决定去死》｜Veronika Decide Morrer — ABL and USP record the 1998 title.
V1-CARD-0201,,V1-ENT-0313,work,《十一分钟》,保罗·柯艾略,Onze Minutos,巴西,pt,2003,作品,WEB-CE-B13,meets,NONE,### 《十一分钟》｜Onze Minutos — ABL and USP record the 2003 title.
V1-CARD-0202,,V1-ENT-0314,collection,《某种诗》,卡洛斯·德鲁蒙德·德·安德拉德,Alguma poesia,巴西,pt,1930,诗集,WEB-CE-B13,meets,NONE,### 《某种诗》｜Alguma poesia — ABL and BNDigital record the 1930 poetry collection.
V1-CARD-0203,,V1-ENT-0315,collection,《人民的玫瑰》,卡洛斯·德鲁蒙德·德·安德拉德,A rosa do povo,巴西,pt,1945,诗集,WEB-CE-B13,meets,NONE,### 《人民的玫瑰》｜A rosa do povo — ABL and BNDigital record the 1945 poetry collection.
V1-CARD-0204,,V1-ENT-0316,collection,《明晰之谜》,卡洛斯·德鲁蒙德·德·安德拉德,Claro enigma,巴西,pt,1951,诗集,WEB-CE-B13,meets,NONE,### 《明晰之谜》｜Claro enigma — ABL and BNDigital record the 1951 poetry collection.
V1-CARD-0205,,V1-ENT-0317,collection,《松调》,尼古拉斯·纪廉,Motivos de son,古巴,es,1930,诗集,WEB-CE-B13,meets,NONE,### 《松调》｜Motivos de son — Cervantes bibliography records the 1930 volume.
V1-CARD-0206,,V1-ENT-0318,collection,《桑戈罗·科松戈》,尼古拉斯·纪廉,Sóngoro cosongo,古巴,es,1931,诗集,WEB-CE-B13,meets,NONE,### 《桑戈罗·科松戈》｜Sóngoro cosongo — Cervantes bibliography records the 1931 volume.
V1-CARD-0207,,V1-ENT-0319,collection,《西印度公司》,尼古拉斯·纪廉,"West Indies, Ltd.",古巴,es,1934,诗集,WEB-CE-B13,meets,NONE,"### 《西印度公司》｜West Indies, Ltd. — Cervantes bibliography records the 1934 volume."
V1-CARD-0208,,V1-ENT-0320,author,何塞·莱萨马·利马,何塞·莱萨马·利马,José Lezama Lima,古巴,es,1910–1976,诗人、散文家与小说家,WEB-CE-B14,meets,NONE,### 何塞·莱萨马·利马｜José Lezama Lima — AAP and Cervantes Virtual establish the Cuban author entry.
V1-CARD-0209,,V1-ENT-0321,author,吉列尔莫·卡夫雷拉·因凡特,吉列尔莫·卡夫雷拉·因凡特,Guillermo Cabrera Infante,古巴,es,1929–2005,古巴小说家与散文家,WEB-CE-B14,meets,NONE,### 吉列尔莫·卡夫雷拉·因凡特｜Guillermo Cabrera Infante — bibliography and UT Press establish the author entry.
V1-CARD-0210,,V1-ENT-0322,author,索尔·胡安娜·伊内斯·德·拉·克鲁斯,索尔·胡安娜·伊内斯·德·拉·克鲁斯,Sor Juana Inés de la Cruz,墨西哥,es,1651–1695,新西班牙诗人、剧作家与散文家,WEB-CE-B14,meets,NONE,### 索尔·胡安娜·伊内斯·德·拉·克鲁斯｜Sor Juana Inés de la Cruz — UNAM sources establish the author entry.
V1-CARD-0211,,V1-ENT-0323,work,《天堂》,何塞·莱萨马·利马,Paradiso,古巴,es,1966,小说,WEB-CE-B14,meets,NONE,### 《天堂》｜Paradiso — the scholarly bibliography records the 1966 novel.
V1-CARD-0212,,V1-ENT-0324,work,《奥皮亚诺·利卡里奥》,何塞·莱萨马·利马,Oppiano Licario,古巴,es,1977,小说,WEB-CE-B14,meets,NONE,### 《奥皮亚诺·利卡里奥》｜Oppiano Licario — the scholarly bibliography records the 1977 work.
V1-CARD-0213,,V1-ENT-0325,work,《美洲的表达》,何塞·莱萨马·利马,La expresión americana,古巴,es,1957,讲演系列,WEB-CE-B14,meets,NONE,### 《美洲的表达》｜La expresión americana — the AAP profile dates the five-part lecture series to 1957; this is not presented as a first-publication year.
V1-CARD-0214,,V1-ENT-0326,work,《三只忧伤的老虎》,吉列尔莫·卡夫雷拉·因凡特,Tres tristes tigres,古巴,es,1967,小说,WEB-CE-B14,meets,NONE,### 《三只忧伤的老虎》｜Tres tristes tigres — the bibliography records the 1967 novel.
V1-CARD-0215,,V1-ENT-0327,work,《热带黎明景观》,吉列尔莫·卡夫雷拉·因凡特,Vista del amanecer en el trópico,古巴,es,1974,作品,WEB-CE-B14,meets,NONE,### 《热带黎明景观》｜Vista del amanecer en el trópico — the bibliography records the 1974 title; form remains open.
V1-CARD-0216,,V1-ENT-0328,work,《哈瓦那，一个早夭婴儿的回忆》,吉列尔莫·卡夫雷拉·因凡特,La Habana para un infante difunto,古巴,es,1979,作品,WEB-CE-B14,meets,NONE,### 《哈瓦那，一个早夭婴儿的回忆》｜La Habana para un infante difunto — the bibliography records the 1979 title; form remains open.
V1-CARD-0217,,V1-ENT-0329,work,《第一梦》,索尔·胡安娜·伊内斯·德·拉·克鲁斯,Primero sueño,墨西哥,es,1692,长诗,WEB-CE-B14,meets,NONE,### 《第一梦》｜Primero sueño — the UNAM repository records its original publication in 1692.
V1-CARD-0218,,V1-ENT-0330,work,《答索尔·菲洛特娅》,索尔·胡安娜·伊内斯·德·拉·克鲁斯,Respuesta a Sor Filotea de la Cruz,墨西哥,es,1691,书信/散文,WEB-CE-B14,meets,NONE,### 《答索尔·菲洛特娅》｜Respuesta a Sor Filotea de la Cruz — the UNAM record dates the letter to 1691.
V1-CARD-0219,,V1-ENT-0331,work,《爱情是更大的迷宫》,索尔·胡安娜·伊内斯·德·拉·克鲁斯,Amor es más laberinto,墨西哥,es,1689,戏剧,WEB-CE-B14,meets,NONE,### 《爱情是更大的迷宫》｜Amor es más laberinto — UNAM records the comedy premiere in 1689.
V1-CARD-0220,,V1-ENT-0332,author,胡利奥·拉蒙·里贝罗,胡利奥·拉蒙·里贝罗,Julio Ramón Ribeyro,秘鲁,es,1929–1994,小说家与短篇小说家,WEB-CE-B15,meets,NONE,### 胡利奥·拉蒙·里贝罗｜Julio Ramón Ribeyro — official Peruvian cultural sources establish the author entry.
V1-CARD-0221,,V1-ENT-0333,author,胡安·何塞·萨埃尔,胡安·何塞·萨埃尔,Juan José Saer,阿根廷,es,1937–2005,小说家与诗人,WEB-CE-B15,meets,NONE,### 胡安·何塞·萨埃尔｜Juan José Saer — Argentina government and UNL sources establish the author entry.
V1-CARD-0222,,V1-ENT-0334,author,雷纳尔多·阿雷纳斯,雷纳尔多·阿雷纳斯,Reinaldo Arenas,古巴,es,1943–1990,小说家与流亡写作者,WEB-CE-B15,meets,NONE,### 雷纳尔多·阿雷纳斯｜Reinaldo Arenas — Princeton and university research establish the author entry.
V1-CARD-0223,,V1-ENT-0335,collection,《没有羽毛的秃鹫》,胡利奥·拉蒙·里贝罗,Los gallinazos sin plumas,秘鲁,es,1955,短篇小说集,WEB-CE-B15,meets,NONE,### 《没有羽毛的秃鹫》｜Los gallinazos sin plumas — official and peer-reviewed sources identify the 1955 urban story collection.
V1-CARD-0224,,V1-ENT-0336,collection,《西尔维奥在玫瑰园》,胡利奥·拉蒙·里贝罗,Silvio en El Rosedal,秘鲁,es,1989,短篇小说集,WEB-CE-B15,meets,NONE,### 《西尔维奥在玫瑰园》｜Silvio en El Rosedal — the official Peruvian cultural page lists the 1989 edition and gathered stories.
V1-CARD-0225,,V1-ENT-0337,collection,《无言之词》,胡利奥·拉蒙·里贝罗,La palabra del mudo,秘鲁,es,1973 edition,短篇小说集,WEB-CE-B15,meets,NONE,### 《无言之词》｜La palabra del mudo — the official page identifies the 1973 Tomos I–II edition; the year is kept as an edition anchor.
V1-CARD-0226,,V1-ENT-0338,work,《皇家柠檬树》,胡安·何塞·萨埃尔,El limonero real,阿根廷,es,1974,小说,WEB-CE-B15,meets,NONE,### 《皇家柠檬树》｜El limonero real — Argentina government and UNL sources date the novel to 1974.
V1-CARD-0227,,V1-ENT-0339,work,《继子》,胡安·何塞·萨埃尔,El entenado,阿根廷,es,1983,小说,WEB-CE-B15,meets,NONE,### 《继子》｜El entenado — Argentina government and UNL sources date the novel to 1983.
V1-CARD-0228,,V1-ENT-0340,work,《格洛萨》,胡安·何塞·萨埃尔,Glosa,阿根廷,es,1986,小说,WEB-CE-B15,meets,DISPUTED-YEAR,"### 《格洛萨》｜Glosa — 1986 is retained from Argentina government and UNL sources; an unlocated, unverified 1985 discovery lead remains open for Sol review."
V1-CARD-0229,,V1-ENT-0341,work,《黎明前的塞莱斯蒂诺》,雷纳尔多·阿雷纳斯,Celestino antes del alba,古巴,es,1967,小说,WEB-CE-B15,meets,NONE,### 《黎明前的塞莱斯蒂诺》｜Celestino antes del alba — Cardiff scholarship identifies the 1967 first novel.
V1-CARD-0230,,V1-ENT-0342,work,《幻梦世界》,雷纳尔多·阿雷纳斯,El mundo alucinante,古巴,es,1968,小说,WEB-CE-B15,meets,NONE,### 《幻梦世界》｜El mundo alucinante — Cardiff scholarship identifies the 1968 second novel.
V1-CARD-0231,,V1-ENT-0343,work,《夜幕降临前》,雷纳尔多·阿雷纳斯,Antes que anochezca,古巴,es,1992,自传,WEB-CE-B15,meets,NONE,### 《夜幕降临前》｜Antes que anochezca — Universidad de Antioquia scholarship dates the Spanish original to 1992 and identifies its autobiographical form.
V1-CARD-0232,,V1-ENT-0344,author,路易斯·塞普尔维达,路易斯·塞普尔维达,Luis Sepúlveda,智利,es,1949–2020,智利小说家与旅行写作者,WEB-CE-B16,meets,NONE,### 路易斯·塞普尔维达｜Luis Sepúlveda — source-backed author entry for WEB-CE-B16.
V1-CARD-0233,,V1-ENT-0347,work,《读爱情故事的老人》,路易斯·塞普尔维达,Un viejo que leía novelas de amor,智利,es,first_book_edition_year=1989,小说,WEB-CE-B16,meets,NONE,### 《读爱情故事的老人》｜Un viejo que leía novelas de amor — source-backed 小说 entry; original title retained.
V1-CARD-0234,,V1-ENT-0348,work,《教海鸥飞翔的猫》,路易斯·塞普尔维达,Historia de una gaviota y del gato que le enseñó a volar,智利,es,1996,儿童小说,WEB-CE-B16,meets,NONE,### 《教海鸥飞翔的猫》｜Historia de una gaviota y del gato que le enseñó a volar — source-backed 儿童小说 entry; original title retained.
V1-CARD-0235,,V1-ENT-0349,work,《世界尽头的世界》,路易斯·塞普尔维达,Mundo del fin del mundo,智利,es,1994,旅行叙事,WEB-CE-B16,meets,NONE,### 《世界尽头的世界》｜Mundo del fin del mundo — source-backed 旅行叙事 entry; original title retained.
V1-CARD-0236,,V1-ENT-0345,author,瓜达卢佩·内特尔,瓜达卢佩·内特尔,Guadalupe Nettel,墨西哥,es,1973–present,墨西哥小说家与短篇小说家,WEB-CE-B16,meets,NONE,### 瓜达卢佩·内特尔｜Guadalupe Nettel — source-backed author entry for WEB-CE-B16.
V1-CARD-0237,,V1-ENT-0350,work,《独生女儿》,瓜达卢佩·内特尔,La hija única,墨西哥,es,2020,小说,WEB-CE-B16,meets,NONE,### 《独生女儿》｜La hija única — source-backed 小说 entry; original title retained.
V1-CARD-0238,,V1-ENT-0351,collection,《红鱼之姻》,瓜达卢佩·内特尔,El matrimonio de los peces rojos,墨西哥,es,2013,短篇小说集,WEB-CE-B16,meets,NONE,### 《红鱼之姻》｜El matrimonio de los peces rojos — source-backed 短篇小说集 entry; original title retained.
V1-CARD-0239,,V1-ENT-0352,collection,《真正的孤独》,瓜达卢佩·内特尔,Pétalos y otras historias incómodas,墨西哥,es,2008,短篇小说集,WEB-CE-B16,meets,NONE,### 《真正的孤独》｜Pétalos y otras historias incómodas — source-backed 短篇小说集 entry; original title retained.
V1-CARD-0240,,V1-ENT-0346,author,克里斯蒂娜·佩里·罗西,克里斯蒂娜·佩里·罗西,Cristina Peri Rossi,乌拉圭,es,1941–present,乌拉圭诗人、小说家与短篇小说家,WEB-CE-B16,meets,NONE,### 克里斯蒂娜·佩里·罗西｜Cristina Peri Rossi — source-backed author entry for WEB-CE-B16.
V1-CARD-0241,,V1-ENT-0353,collection,《错爱》,克里斯蒂娜·佩里·罗西,Los amores equivocados,乌拉圭,es,2015,短篇小说集,WEB-CE-B16,meets,NONE,### 《错爱》｜Los amores equivocados — source-backed 短篇小说集 entry; original title retained.
V1-CARD-0242,,V1-ENT-0354,collection,《恐龙的下午》,克里斯蒂娜·佩里·罗西,La tarde del dinosaurio,乌拉圭,es,1976,短篇小说集,WEB-CE-B16,meets,NONE,### 《恐龙的下午》｜La tarde del dinosaurio — source-backed 短篇小说集 entry; original title retained.
V1-CARD-0243,,V1-ENT-0355,collection,《沉船记》,克里斯蒂娜·佩里·罗西,Descripción de un naufragio,乌拉圭,es,1975,诗集,WEB-CE-B16,meets,NONE,### 《沉船记》｜Descripción de un naufragio — source-backed 诗集 entry; original title retained.
V1-CARD-0244,,V1-ENT-0358,author,莉吉娅·法贡德斯·特莱斯,莉吉娅·法贡德斯·特莱斯,Lygia Fagundes Telles,巴西,pt,1918–2022,巴西小说家与短篇小说家,WEB-CE-B17,meets,NONE,### 莉吉娅·法贡德斯·特莱斯｜Lygia Fagundes Telles — source-backed author entry for WEB-CE-B17.
V1-CARD-0245,,V1-ENT-0361,work,《石头圆舞》,莉吉娅·法贡德斯·特莱斯,Ciranda de pedra,巴西,pt,1954,小说,WEB-CE-B17,meets,NONE,### 《石头圆舞》｜Ciranda de pedra — source-backed 小说 entry; original title retained.
V1-CARD-0246,,V1-ENT-0362,collection,《绿色舞会之前》,莉吉娅·法贡德斯·特莱斯,Antes do baile verde,巴西,pt,1970,短篇小说集,WEB-CE-B17,meets,NONE,### 《绿色舞会之前》｜Antes do baile verde — source-backed 短篇小说集 entry; original title retained.
V1-CARD-0247,,V1-ENT-0363,work,《姑娘们》,莉吉娅·法贡德斯·特莱斯,As meninas,巴西,pt,1973,小说,WEB-CE-B17,meets,NONE,### 《姑娘们》｜As meninas — source-backed 小说 entry; original title retained.
V1-CARD-0248,,V1-ENT-0359,author,豪尔赫·伊卡萨,豪尔赫·伊卡萨,Jorge Icaza,厄瓜多尔,es,1906–1978,厄瓜多尔小说家与剧作家,WEB-CE-B17,meets,NONE,### 豪尔赫·伊卡萨｜Jorge Icaza — source-backed author entry for WEB-CE-B17.
V1-CARD-0249,,V1-ENT-0364,work,《瓦西蓬戈》,豪尔赫·伊卡萨,Huasipungo,厄瓜多尔,es,1934,小说,WEB-CE-B17,meets,NONE,### 《瓦西蓬戈》｜Huasipungo — source-backed 小说 entry; original title retained.
