fact_id,origin_material_id,card_id,subject_id,fact_field,value_text,material_class,origin_id,confidence,admission_status,usage_note
V1-FCT-0746,WEB-CE-B11,V1-CARD-0177,V1-ENT-0289,entity_layer,work,metadata,SRC-0226,high,candidate_for_staging_review,Library catalog records the title as a Puig literary work.
V1-FCT-0747,WEB-CE-B11,V1-CARD-0177,V1-ENT-0289,first_publication_year,1969,bibliographic,SRC-0225,high,candidate_for_staging_review,Biblioteca Nacional page records the work in 1969.
V1-FCT-0748,WEB-CE-B11,V1-CARD-0177,V1-ENT-0289,genre_or_form,小说,bibliographic,SRC-0225,high,candidate_for_staging_review,Biblioteca Nacional calls the title a novel.
V1-FCT-0749,WEB-CE-B11,V1-CARD-0177,V1-ENT-0289,bibliographic_note,机构资料支持题名、作者归属、小说层级与 1969 年；未推断故事地点。,bibliographic,SRC-0226,high,candidate_for_staging_review,Sources support only the stated bibliographic fields.
V1-FCT-0750,WEB-CE-B11,V1-CARD-0173,V1-ENT-0285,birth_year,1903,fact,SRC-0228,high,candidate_for_staging_review,Argentina Culture page records Ocampo born in 1903.
V1-FCT-0751,WEB-CE-B11,V1-CARD-0173,V1-ENT-0285,death_year,1993,fact,SRC-0228,high,candidate_for_staging_review,Argentina Culture page records Ocampo died in 1993.
V1-FCT-0752,WEB-CE-B11,V1-CARD-0173,V1-ENT-0285,birth_place,布宜诺斯艾利斯（Buenos Aires）,fact,SRC-0228,high,candidate_for_staging_review,Argentina Culture page records Buenos Aires as her place of life and death; birthplace wording kept conservative.
V1-FCT-0753,WEB-CE-B11,V1-CARD-0173,V1-ENT-0285,country_or_region,阿根廷,fact,SRC-0227,high,candidate_for_staging_review,Educ.ar identifies Ocampo in Argentine literary context.
V1-FCT-0754,WEB-CE-B11,V1-CARD-0173,V1-ENT-0285,career_note,作家、诗人、翻译家,fact,SRC-0227,high,candidate_for_staging_review,"Educ.ar lists stories, poems, translations and theatre."
V1-FCT-0755,WEB-CE-B11,V1-CARD-0173,V1-ENT-0285,literary_identity,短篇小说、诗歌与戏剧作者,fact,SRC-0227,medium,candidate_for_staging_review,Description stays at the forms explicitly listed by Educ.ar.
V1-FCT-0756,WEB-CE-B11,V1-CARD-0178,V1-ENT-0290,entity_layer,collection,metadata,SRC-0227,high,candidate_for_staging_review,Educ.ar calls Viaje olvidado her first book of stories.
V1-FCT-0757,WEB-CE-B11,V1-CARD-0178,V1-ENT-0290,first_publication_year,1937,bibliographic,SRC-0227,high,candidate_for_staging_review,Educ.ar records Viaje olvidado in 1937.
V1-FCT-0758,WEB-CE-B11,V1-CARD-0178,V1-ENT-0290,genre_or_form,短篇小说集,bibliographic,SRC-0227,high,candidate_for_staging_review,Educ.ar calls it a first book of stories.
V1-FCT-0759,WEB-CE-B11,V1-CARD-0178,V1-ENT-0290,bibliographic_note,机构资料支持题名、故事集层级与 1937 年；未添加主题或地点判断。,bibliographic,SRC-0228,high,candidate_for_staging_review,Sources support only the stated bibliographic fields.
V1-FCT-0760,WEB-CE-B11,V1-CARD-0179,V1-ENT-0291,entity_layer,collection,metadata,SRC-0228,high,candidate_for_staging_review,Argentina Culture lists La furia y otros cuentos as a story collection.
V1-FCT-0761,WEB-CE-B11,V1-CARD-0179,V1-ENT-0291,first_publication_year,1959,bibliographic,SRC-0228,high,candidate_for_staging_review,Argentina Culture records the collection in 1959.
V1-FCT-0762,WEB-CE-B11,V1-CARD-0179,V1-ENT-0291,genre_or_form,短篇小说集,bibliographic,SRC-0228,high,candidate_for_staging_review,The source identifies the selected volume as cuentos.
V1-FCT-0763,WEB-CE-B11,V1-CARD-0179,V1-ENT-0291,bibliographic_note,机构资料支持题名、故事集层级与 1959 年；未添加主题或地点判断。,bibliographic,SRC-0227,high,candidate_for_staging_review,Sources support only the stated bibliographic fields.
V1-FCT-0764,WEB-CE-B11,V1-CARD-0180,V1-ENT-0292,entity_layer,collection,metadata,SRC-0227,high,candidate_for_staging_review,Educ.ar lists Las invitadas among Ocampo story books.
V1-FCT-0765,WEB-CE-B11,V1-CARD-0180,V1-ENT-0292,first_publication_year,1961,bibliographic,SRC-0227,high,candidate_for_staging_review,Educ.ar records Las invitadas in 1961.
V1-FCT-0766,WEB-CE-B11,V1-CARD-0180,V1-ENT-0292,genre_or_form,短篇小说集,bibliographic,SRC-0227,high,candidate_for_staging_review,The source places the title in Ocampo story bibliography.
V1-FCT-0767,WEB-CE-B11,V1-CARD-0180,V1-ENT-0292,bibliographic_note,机构资料支持题名、故事集层级与 1961 年；未添加主题或地点判断。,bibliographic,SRC-0228,high,candidate_for_staging_review,Sources support only the stated bibliographic fields.
V1-FCT-0768,WEB-CE-B11,V1-CARD-0174,V1-ENT-0286,birth_year,1900,fact,SRC-0229,high,candidate_for_staging_review,Biblioteca Nacional records Arlt born in 1900.
V1-FCT-0769,WEB-CE-B11,V1-CARD-0174,V1-ENT-0286,death_year,1942,fact,SRC-0230,high,candidate_for_staging_review,Biblioteca del Congreso records Arlt died in 1942.
V1-FCT-0771,WEB-CE-B11,V1-CARD-0174,V1-ENT-0286,country_or_region,阿根廷,fact,SRC-0229,high,candidate_for_staging_review,Biblioteca Nacional presents Arlt as an Argentine writer.
V1-FCT-0772,WEB-CE-B11,V1-CARD-0174,V1-ENT-0286,career_note,小说家、记者与剧作家,fact,SRC-0230,high,candidate_for_staging_review,"Biblioteca del Congreso records novels, journalism and theatre."
V1-FCT-0773,WEB-CE-B11,V1-CARD-0174,V1-ENT-0286,literary_identity,小说、新闻与戏剧作者,fact,SRC-0230,medium,candidate_for_staging_review,Description stays at forms listed in the institutional profile.
V1-FCT-0774,WEB-CE-B11,V1-CARD-0181,V1-ENT-0293,entity_layer,work,metadata,SRC-0230,high,candidate_for_staging_review,Biblioteca del Congreso identifies Los siete locos as a novel.
V1-FCT-0775,WEB-CE-B11,V1-CARD-0181,V1-ENT-0293,first_publication_year,1929,bibliographic,SRC-0230,high,candidate_for_staging_review,Biblioteca del Congreso records publication in 1929.
V1-FCT-0776,WEB-CE-B11,V1-CARD-0181,V1-ENT-0293,genre_or_form,小说,bibliographic,SRC-0229,high,candidate_for_staging_review,Biblioteca Nacional describes the title as a novel.
V1-FCT-0777,WEB-CE-B11,V1-CARD-0181,V1-ENT-0293,bibliographic_note,机构资料支持题名、小说层级与 1929 年；未推断故事地点。,bibliographic,SRC-0230,high,candidate_for_staging_review,Sources support only the stated bibliographic fields.
V1-FCT-0778,WEB-CE-B11,V1-CARD-0182,V1-ENT-0294,entity_layer,work,metadata,SRC-0230,high,candidate_for_staging_review,Biblioteca del Congreso identifies Los lanzallamas as the second part of the novel sequence.
V1-FCT-0779,WEB-CE-B11,V1-CARD-0182,V1-ENT-0294,first_publication_year,1931,bibliographic,SRC-0230,high,candidate_for_staging_review,Biblioteca del Congreso records publication in 1931.
V1-FCT-0780,WEB-CE-B11,V1-CARD-0182,V1-ENT-0294,genre_or_form,小说,bibliographic,SRC-0229,high,candidate_for_staging_review,Biblioteca Nacional presents the title among Arlt novels.
V1-FCT-0781,WEB-CE-B11,V1-CARD-0182,V1-ENT-0294,bibliographic_note,国会图书馆明确说明其为《七个疯子》的后续部分，并记录 1931 年。,bibliographic,SRC-0230,high,candidate_for_staging_review,Source supports sequel description and year only.
V1-FCT-0782,WEB-CE-B11,V1-CARD-0183,V1-ENT-0295,entity_layer,work,metadata,SRC-0229,high,candidate_for_staging_review,Biblioteca Nacional identifies El juguete rabioso as Arlt first novel.
V1-FCT-0783,WEB-CE-B11,V1-CARD-0183,V1-ENT-0295,first_publication_year,1926,bibliographic,SRC-0229,high,candidate_for_staging_review,Biblioteca Nacional records publication in 1926.
V1-FCT-0784,WEB-CE-B11,V1-CARD-0183,V1-ENT-0295,genre_or_form,小说,bibliographic,SRC-0229,high,candidate_for_staging_review,Biblioteca Nacional calls it Arlt first novel.
V1-FCT-0785,WEB-CE-B11,V1-CARD-0183,V1-ENT-0295,bibliographic_note,机构资料支持题名、小说层级与 1926 年；未推断故事地点。,bibliographic,SRC-0230,high,candidate_for_staging_review,Sources support only the stated bibliographic fields.
V1-FCT-0786,WEB-CE-B12,V1-CARD-0184,V1-ENT-0296,birth_year,1978,fact,SRC-0231,high,candidate_for_staging_review,Argentina Ministry biography identifies Schweblin as born in 1978.
V1-FCT-0787,WEB-CE-B12,V1-CARD-0184,V1-ENT-0296,country_or_region,阿根廷,fact,SRC-0231,high,candidate_for_staging_review,Institutional Argentine source places Schweblin in the Argentine literary context.
V1-FCT-0788,WEB-CE-B12,V1-CARD-0184,V1-ENT-0296,career_note,短篇小说家、小说家,fact,SRC-0231,high,candidate_for_staging_review,The source explicitly calls her cuentista y novelista.
V1-FCT-0789,WEB-CE-B12,V1-CARD-0185,V1-ENT-0297,birth_year,1973,fact,SRC-0235,high,candidate_for_staging_review,"Anagrama biography identifies Enriquez as Buenos Aires, 1973."
V1-FCT-0790,WEB-CE-B12,V1-CARD-0185,V1-ENT-0297,country_or_region,阿根廷,fact,SRC-0235,high,candidate_for_staging_review,Anagrama calls her an Argentine writer.
V1-FCT-0791,WEB-CE-B12,V1-CARD-0185,V1-ENT-0297,career_note,记者、教师与小说/故事作者,fact,SRC-0235,high,candidate_for_staging_review,"Anagrama lists journalist, teacher, novels and collections of stories."
V1-FCT-0792,WEB-CE-B12,V1-CARD-0186,V1-ENT-0298,birth_year,1975,fact,SRC-0239,high,candidate_for_staging_review,"Anagrama identifies Zambra as Santiago de Chile, 1975."
V1-FCT-0793,WEB-CE-B12,V1-CARD-0186,V1-ENT-0298,country_or_region,智利,fact,SRC-0239,high,candidate_for_staging_review,Anagrama biography identifies Santiago de Chile.
V1-FCT-0794,WEB-CE-B12,V1-CARD-0186,V1-ENT-0298,career_note,小说家、短篇小说与随笔作者,fact,SRC-0239,high,candidate_for_staging_review,"Anagrama lists novels, stories and essay collections."
V1-FCT-0795,WEB-CE-B12,V1-CARD-0187,V1-ENT-0299,entity_layer,work,metadata,SRC-0234,high,candidate_for_staging_review,PRH identifies Distancia de rescate as a novel/first novel.
V1-FCT-0796,WEB-CE-B12,V1-CARD-0187,V1-ENT-0299,bibliographic_note,版权页标注 ©2014（不等同于首版年份）,bibliographic,SRC-0231,medium,candidate_for_staging_review,Argentina Ministry PDF marks ©2014; no first-publication claim is made.
V1-FCT-0797,WEB-CE-B12,V1-CARD-0187,V1-ENT-0299,genre_or_form,小说,bibliographic,SRC-0234,high,candidate_for_staging_review,PRH describes the book as Schweblin's first novel.
V1-FCT-0798,WEB-CE-B12,V1-CARD-0188,V1-ENT-0300,entity_layer,collection,metadata,SRC-0233,high,candidate_for_staging_review,PRH book page describes a story collection.
V1-FCT-0799,WEB-CE-B12,V1-CARD-0188,V1-ENT-0300,genre_or_form,短篇小说集,bibliographic,SRC-0233,high,candidate_for_staging_review,PRH page identifies the volume as stories/collection.
V1-FCT-0800,WEB-CE-B12,V1-CARD-0189,V1-ENT-0301,entity_layer,collection,metadata,SRC-0231,high,candidate_for_staging_review,Argentina Ministry biography lists Siete casas vacías among Schweblin's story books.
V1-FCT-0801,WEB-CE-B12,V1-CARD-0189,V1-ENT-0301,genre_or_form,短篇小说集,bibliographic,SRC-0232,high,candidate_for_staging_review,PRH author profile lists Siete casas vacías among Schweblin books; the selected form is a story collection.
V1-FCT-0802,WEB-CE-B12,V1-CARD-0190,V1-ENT-0302,entity_layer,collection,metadata,SRC-0235,high,candidate_for_staging_review,Anagrama notice calls Las cosas que perdimos en el fuego a book of stories.
V1-FCT-0803,WEB-CE-B12,V1-CARD-0190,V1-ENT-0302,first_publication_year,2016,bibliographic,SRC-0235,high,candidate_for_staging_review,Anagrama notice states publication by Anagrama in February 2016.
V1-FCT-0804,WEB-CE-B12,V1-CARD-0190,V1-ENT-0302,genre_or_form,短篇小说集,bibliographic,SRC-0235,high,candidate_for_staging_review,Anagrama notice identifies the book as a collection of stories.
V1-FCT-0805,WEB-CE-B12,V1-CARD-0191,V1-ENT-0303,entity_layer,work,metadata,SRC-0236,high,candidate_for_staging_review,Anagrama identifies Nuestra parte de noche as a novel.
V1-FCT-0806,WEB-CE-B12,V1-CARD-0191,V1-ENT-0303,genre_or_form,小说,bibliographic,SRC-0236,high,candidate_for_staging_review,Publisher page explicitly says novela.
V1-FCT-0807,WEB-CE-B12,V1-CARD-0191,V1-ENT-0303,award_year,2019,bibliographic,SRC-0236,high,candidate_for_staging_review,Anagrama page identifies the Premio Herralde de Novela 2019; this is not asserted as first publication.
V1-FCT-0808,WEB-CE-B12,V1-CARD-0192,V1-ENT-0304,entity_layer,collection,metadata,SRC-0237,high,candidate_for_staging_review,Anagrama page identifies a twelve-story volume.
V1-FCT-0809,WEB-CE-B12,V1-CARD-0192,V1-ENT-0304,genre_or_form,短篇小说集,bibliographic,SRC-0237,high,candidate_for_staging_review,Anagrama page describes twelve cuentos in the volume.
V1-FCT-0810,WEB-CE-B12,V1-CARD-0193,V1-ENT-0305,entity_layer,work,metadata,SRC-0239,high,candidate_for_staging_review,Anagrama lists Bonsái among Zambra's novels.
V1-FCT-0811,WEB-CE-B12,V1-CARD-0193,V1-ENT-0305,first_publication_year,2006,bibliographic,SRC-0239,high,candidate_for_staging_review,Anagrama author profile gives Bonsái (2006).
V1-FCT-0812,WEB-CE-B12,V1-CARD-0193,V1-ENT-0305,genre_or_form,小说,bibliographic,SRC-0240,high,candidate_for_staging_review,Memoria Chilena article calls Bonsái a novel.
V1-FCT-0813,WEB-CE-B12,V1-CARD-0194,V1-ENT-0306,entity_layer,work,metadata,SRC-0239,high,candidate_for_staging_review,Anagrama lists La vida privada de los árboles among Zambra's novels.
V1-FCT-0814,WEB-CE-B12,V1-CARD-0194,V1-ENT-0306,first_publication_year,2007,bibliographic,SRC-0239,high,candidate_for_staging_review,Anagrama author profile gives La vida privada de los árboles (2007).
V1-FCT-0815,WEB-CE-B12,V1-CARD-0194,V1-ENT-0306,genre_or_form,小说,bibliographic,SRC-0240,high,candidate_for_staging_review,Memoria Chilena article calls the work a novel.
V1-FCT-0816,WEB-CE-B12,V1-CARD-0195,V1-ENT-0307,entity_layer,work,metadata,SRC-0239,high,candidate_for_staging_review,Anagrama lists Formas de volver a casa among Zambra's novels.
V1-FCT-0817,WEB-CE-B12,V1-CARD-0195,V1-ENT-0307,first_publication_year,2011,bibliographic,SRC-0239,high,candidate_for_staging_review,Anagrama author profile gives Formas de volver a casa (2011).
V1-FCT-0818,WEB-CE-B12,V1-CARD-0195,V1-ENT-0307,genre_or_form,小说,bibliographic,SRC-0240,high,candidate_for_staging_review,Memoria Chilena article calls Formas de volver a casa a novel.
V1-FCT-0819,WEB-CE-B13,V1-CARD-0196,V1-ENT-0308,birth_year,1947,fact,SRC-0241,high,candidate_for_staging_review,ABL identifies Coelho as born in Rio de Janeiro in 1947.
V1-FCT-0820,WEB-CE-B13,V1-CARD-0196,V1-ENT-0308,country_or_region,巴西,fact,SRC-0241,high,candidate_for_staging_review,ABL institutional profile identifies the Brazilian context.
V1-FCT-0821,WEB-CE-B13,V1-CARD-0196,V1-ENT-0308,career_note,作家、记者、作词人,fact,SRC-0241,high,candidate_for_staging_review,"ABL biography describes work in literature, journalism, theater and music."
V1-FCT-0822,WEB-CE-B13,V1-CARD-0199,V1-ENT-0311,entity_layer,work,metadata,SRC-0241,high,candidate_for_staging_review,ABL bibliography lists the title as a work by Coelho.
V1-FCT-0823,WEB-CE-B13,V1-CARD-0199,V1-ENT-0311,first_publication_year,1988,bibliographic,SRC-0241,high,candidate_for_staging_review,ABL states that O Alquimista was published in 1988.
V1-FCT-0824,WEB-CE-B13,V1-CARD-0199,V1-ENT-0311,genre_or_form,小说,bibliographic,SRC-0241,medium,candidate_for_staging_review,ABL explicitly calls O Alquimista a romance.
V1-FCT-0825,WEB-CE-B13,V1-CARD-0200,V1-ENT-0312,entity_layer,work,metadata,SRC-0241,high,candidate_for_staging_review,ABL bibliography lists the title as a work by Coelho.
V1-FCT-0826,WEB-CE-B13,V1-CARD-0200,V1-ENT-0312,first_publication_year,1998,bibliographic,SRC-0241,high,candidate_for_staging_review,ABL lists Veronika Decide Morrer in 1998.
V1-FCT-0828,WEB-CE-B13,V1-CARD-0201,V1-ENT-0313,entity_layer,work,metadata,SRC-0241,high,candidate_for_staging_review,ABL bibliography lists the title as a work by Coelho.
V1-FCT-0829,WEB-CE-B13,V1-CARD-0201,V1-ENT-0313,first_publication_year,2003,bibliographic,SRC-0241,high,candidate_for_staging_review,ABL lists Onze Minutos in 2003.
V1-FCT-0831,WEB-CE-B13,V1-CARD-0197,V1-ENT-0309,birth_year,1902,fact,SRC-0244,high,candidate_for_staging_review,BNDigital identifies Drummond as born in 1902.
V1-FCT-0832,WEB-CE-B13,V1-CARD-0197,V1-ENT-0309,death_year,1987,fact,SRC-0244,high,candidate_for_staging_review,BNDigital records death in Rio de Janeiro in 1987.
V1-FCT-0833,WEB-CE-B13,V1-CARD-0197,V1-ENT-0309,career_note,诗人、作家与记者,fact,SRC-0244,high,candidate_for_staging_review,BNDigital identifies the author as a Brazilian poet and writer.
V1-FCT-0834,WEB-CE-B13,V1-CARD-0202,V1-ENT-0314,entity_layer,collection,metadata,SRC-0243,high,candidate_for_staging_review,ABL places Alguma poesia under Poesias.
V1-FCT-0835,WEB-CE-B13,V1-CARD-0202,V1-ENT-0314,first_publication_year,1930,bibliographic,SRC-0243,high,candidate_for_staging_review,ABL records the first edition of Alguma poesia in 1930.
V1-FCT-0836,WEB-CE-B13,V1-CARD-0202,V1-ENT-0314,genre_or_form,诗集,bibliographic,SRC-0243,high,candidate_for_staging_review,ABL section heading and title list identify a poetry volume.
V1-FCT-0837,WEB-CE-B13,V1-CARD-0203,V1-ENT-0315,entity_layer,collection,metadata,SRC-0243,high,candidate_for_staging_review,ABL places A rosa do povo under Poesias.
V1-FCT-0838,WEB-CE-B13,V1-CARD-0203,V1-ENT-0315,first_publication_year,1945,bibliographic,SRC-0243,high,candidate_for_staging_review,ABL lists A rosa do povo as 1945.
V1-FCT-0839,WEB-CE-B13,V1-CARD-0203,V1-ENT-0315,genre_or_form,诗集,bibliographic,SRC-0243,high,candidate_for_staging_review,ABL section heading identifies a poetry volume.
V1-FCT-0840,WEB-CE-B13,V1-CARD-0204,V1-ENT-0316,entity_layer,collection,metadata,SRC-0243,high,candidate_for_staging_review,ABL places Claro enigma under Poesias.
V1-FCT-0841,WEB-CE-B13,V1-CARD-0204,V1-ENT-0316,first_publication_year,1951,bibliographic,SRC-0243,high,candidate_for_staging_review,ABL lists Claro enigma as 1951.
V1-FCT-0842,WEB-CE-B13,V1-CARD-0204,V1-ENT-0316,genre_or_form,诗集,bibliographic,SRC-0243,high,candidate_for_staging_review,ABL section heading identifies a poetry volume.
V1-FCT-0843,WEB-CE-B13,V1-CARD-0198,V1-ENT-0310,birth_year,1902,fact,SRC-0246,high,candidate_for_staging_review,CVC identifies Guillén as born in Camagüey in 1902.
V1-FCT-0844,WEB-CE-B13,V1-CARD-0198,V1-ENT-0310,death_year,1989,fact,SRC-0246,high,candidate_for_staging_review,CVC records Guillén death in 1989.
V1-FCT-0845,WEB-CE-B13,V1-CARD-0198,V1-ENT-0310,career_note,诗人、记者与文化工作者,fact,SRC-0246,high,candidate_for_staging_review,"CVC biography records poetry, journalism and cultural work."
V1-FCT-0846,WEB-CE-B13,V1-CARD-0205,V1-ENT-0317,entity_layer,collection,metadata,SRC-0246,high,candidate_for_staging_review,CVC biography calls Motivos de son an early poemario.
V1-FCT-0847,WEB-CE-B13,V1-CARD-0205,V1-ENT-0317,first_publication_year,1930,bibliographic,SRC-0245,high,candidate_for_staging_review,Cervantes bibliography records Motivos de son in 1930.
V1-FCT-0848,WEB-CE-B13,V1-CARD-0205,V1-ENT-0317,genre_or_form,诗集,bibliographic,SRC-0246,high,candidate_for_staging_review,CVC describes the title as a poemario.
V1-FCT-0849,WEB-CE-B13,V1-CARD-0206,V1-ENT-0318,entity_layer,collection,metadata,SRC-0246,high,candidate_for_staging_review,CVC biography describes Sóngoro cosongo as a book of poems.
V1-FCT-0850,WEB-CE-B13,V1-CARD-0206,V1-ENT-0318,first_publication_year,1931,bibliographic,SRC-0245,high,candidate_for_staging_review,Cervantes bibliography records Sóngoro cosongo in 1931.
V1-FCT-0851,WEB-CE-B13,V1-CARD-0206,V1-ENT-0318,genre_or_form,诗集,bibliographic,SRC-0246,high,candidate_for_staging_review,CVC biography describes the title as a poemario.
V1-FCT-0852,WEB-CE-B13,V1-CARD-0207,V1-ENT-0319,entity_layer,collection,metadata,SRC-0246,high,candidate_for_staging_review,CVC biography describes West Indies Ltd. as a poemario.
V1-FCT-0853,WEB-CE-B13,V1-CARD-0207,V1-ENT-0319,first_publication_year,1934,bibliographic,SRC-0245,high,candidate_for_staging_review,"Cervantes bibliography records West Indies, Ltd. in 1934."
V1-FCT-0854,WEB-CE-B13,V1-CARD-0207,V1-ENT-0319,genre_or_form,诗集,bibliographic,SRC-0246,high,candidate_for_staging_review,CVC biography describes the title as a poemario.
V1-FCT-0855,WEB-CE-B14,V1-CARD-0208,V1-ENT-0320,birth_year,1910,fact,SRC-0248,high,candidate_for_staging_review,AAP identifies Lezama Lima as born in Havana in 1910.
V1-FCT-0856,WEB-CE-B14,V1-CARD-0208,V1-ENT-0320,death_year,1976,fact,SRC-0248,high,candidate_for_staging_review,AAP records Lezama Lima death in Havana in 1976.
V1-FCT-0857,WEB-CE-B14,V1-CARD-0208,V1-ENT-0320,career_note,诗人、散文家与小说家,fact,SRC-0248,high,candidate_for_staging_review,"AAP identifies Lezama Lima as poet, essayist and novelist."
V1-FCT-0858,WEB-CE-B14,V1-CARD-0211,V1-ENT-0323,entity_layer,work,metadata,SRC-0247,high,candidate_for_staging_review,Scholarly article treats Paradiso as a novel.
V1-FCT-0859,WEB-CE-B14,V1-CARD-0211,V1-ENT-0323,first_publication_year,1966,bibliographic,SRC-0247,high,candidate_for_staging_review,Scholarly article dates Paradiso to 1966.
V1-FCT-0860,WEB-CE-B14,V1-CARD-0211,V1-ENT-0323,genre_or_form,小说,bibliographic,SRC-0247,high,candidate_for_staging_review,Scholarly article calls Paradiso a novela.
V1-FCT-0861,WEB-CE-B14,V1-CARD-0212,V1-ENT-0324,entity_layer,work,metadata,SRC-0247,high,candidate_for_staging_review,Scholarly article treats Oppiano Licario as a novel.
V1-FCT-0862,WEB-CE-B14,V1-CARD-0212,V1-ENT-0324,first_publication_year,1977,bibliographic,SRC-0247,high,candidate_for_staging_review,Scholarly article dates Oppiano Licario to 1977.
V1-FCT-0863,WEB-CE-B14,V1-CARD-0212,V1-ENT-0324,genre_or_form,小说,bibliographic,SRC-0247,high,candidate_for_staging_review,Scholarly article calls Oppiano Licario a novela.
V1-FCT-0864,WEB-CE-B14,V1-CARD-0213,V1-ENT-0325,entity_layer,work,metadata,SRC-0248,high,candidate_for_staging_review,AAP describes La expresión americana as a lecture series later published as a work.
V1-FCT-0865,WEB-CE-B14,V1-CARD-0213,V1-ENT-0325,composition_year,1957,bibliographic,SRC-0248,high,candidate_for_staging_review,"AAP dates the five-part lecture series to 1957; this is the lecture year, not a first-publication claim."
V1-FCT-0866,WEB-CE-B14,V1-CARD-0213,V1-ENT-0325,genre_or_form,讲演系列,bibliographic,SRC-0248,medium,candidate_for_staging_review,AAP identifies the work as a five-part lecture series; the card uses the directly supported lecture label.
V1-FCT-0867,WEB-CE-B14,V1-CARD-0209,V1-ENT-0321,birth_year,1929,fact,SRC-0249,high,candidate_for_staging_review,Escritores.org records Cabrera Infante born in Gibara in 1929.
V1-FCT-0868,WEB-CE-B14,V1-CARD-0209,V1-ENT-0321,death_year,2005,fact,SRC-0249,high,candidate_for_staging_review,Escritores.org records his death in London in 2005.
V1-FCT-0869,WEB-CE-B14,V1-CARD-0209,V1-ENT-0321,career_note,小说家、散文家与电影评论/编剧,fact,SRC-0250,high,candidate_for_staging_review,"UT Press biography describes novels, essays, short stories and film scripts."
V1-FCT-0870,WEB-CE-B14,V1-CARD-0214,V1-ENT-0326,entity_layer,work,metadata,SRC-0249,high,candidate_for_staging_review,Bibliography lists Tres tristes tigres as a title by Cabrera Infante.
V1-FCT-0871,WEB-CE-B14,V1-CARD-0214,V1-ENT-0326,first_publication_year,1967,bibliographic,SRC-0249,high,candidate_for_staging_review,Escritores.org lists Tres tristes tigres in 1967.
V1-FCT-0872,WEB-CE-B14,V1-CARD-0214,V1-ENT-0326,genre_or_form,小说,bibliographic,SRC-0250,medium,candidate_for_staging_review,UT Press biography includes the title among Cabrera Infante novels.
V1-FCT-0873,WEB-CE-B14,V1-CARD-0215,V1-ENT-0327,entity_layer,work,metadata,SRC-0249,high,candidate_for_staging_review,Bibliography lists Vista del amanecer en el trópico as a title; form remains open.
V1-FCT-0874,WEB-CE-B14,V1-CARD-0215,V1-ENT-0327,first_publication_year,1974,bibliographic,SRC-0249,medium,candidate_for_staging_review,"Escritores.org lists a 1974 Vista del amanecer en el trópico entry, while the same page also shows a 1987 entry; retain 1974 as a provisional bibliographic year pending independent confirmation."
V1-FCT-0875,WEB-CE-B14,V1-CARD-0216,V1-ENT-0328,entity_layer,work,metadata,SRC-0249,high,candidate_for_staging_review,Bibliography lists La Habana para un infante difunto as a title by Cabrera Infante.
V1-FCT-0876,WEB-CE-B14,V1-CARD-0216,V1-ENT-0328,first_publication_year,1979,bibliographic,SRC-0249,high,candidate_for_staging_review,Escritores.org lists La Habana para un infante difunto in 1979.
V1-FCT-0878,WEB-CE-B14,V1-CARD-0210,V1-ENT-0322,birth_year,1651,fact,SRC-0251,high,candidate_for_staging_review,UNAM repository identifies Sor Juana as born in 1651.
V1-FCT-0879,WEB-CE-B14,V1-CARD-0210,V1-ENT-0322,death_year,1695,fact,SRC-0251,high,candidate_for_staging_review,UNAM repository identifies Sor Juana as dying in 1695.
V1-FCT-0880,WEB-CE-B14,V1-CARD-0210,V1-ENT-0322,career_note,诗人、剧作家与宗教写作者,fact,SRC-0251,high,candidate_for_staging_review,UNAM materials identify Sor Juana as a religious writer and list poetry and drama.
V1-FCT-0881,WEB-CE-B14,V1-CARD-0217,V1-ENT-0329,entity_layer,work,metadata,SRC-0251,high,candidate_for_staging_review,UNAM repository presents Primero sueño as a poem.
V1-FCT-0882,WEB-CE-B14,V1-CARD-0217,V1-ENT-0329,first_publication_year,1692,bibliographic,SRC-0251,high,candidate_for_staging_review,UNAM repository states Primero sueño was originally published in 1692.
V1-FCT-0883,WEB-CE-B14,V1-CARD-0217,V1-ENT-0329,genre_or_form,长诗,bibliographic,SRC-0251,high,candidate_for_staging_review,UNAM repository describes the 975-line poem.
V1-FCT-0884,WEB-CE-B14,V1-CARD-0218,V1-ENT-0330,entity_layer,work,metadata,SRC-0252,high,candidate_for_staging_review,UNAM repository presents the Response as an epistle.
V1-FCT-0885,WEB-CE-B14,V1-CARD-0218,V1-ENT-0330,composition_year,1691,bibliographic,SRC-0252,high,candidate_for_staging_review,UNAM repository dates completion of the letter to 1 March 1691; this is not a first-publication claim.
V1-FCT-0886,WEB-CE-B14,V1-CARD-0218,V1-ENT-0330,genre_or_form,书信/散文,bibliographic,SRC-0252,high,candidate_for_staging_review,UNAM classifies the item under ensayo and epístola.
V1-FCT-0887,WEB-CE-B14,V1-CARD-0219,V1-ENT-0331,entity_layer,work,metadata,SRC-0253,high,candidate_for_staging_review,UNAM describes Amor es más laberinto as a comedy.
V1-FCT-0888,WEB-CE-B14,V1-CARD-0219,V1-ENT-0331,composition_year,1689,bibliographic,SRC-0253,high,candidate_for_staging_review,"UNAM Global dates the premiere of Amor es más laberinto to 1689; this is a premiere year, not a first-publication claim."
